source,layer_key,layer_label,category,country,record_id,name,latitude,longitude,geometry_type,subtitle,description,source_url,record_count,time_start_bp,time_end_bp,time_mean_bp,time_label,temporal_semantics_json,popup_rows_json
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,4223,Balkåkra kyrkoruin,55.446919,13.715616,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/4223,24,465,495,480,465-495 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range"", ""precision_posture"": ""site_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""465-495 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 465, ""time_end_bp"": 495, ""time_mean_bp"": 480, ""duration_years"": 30, ""comparison_note"": ""SEAD publishes one numeric site span here. The interval remains site-level archaeology context rather than one sample-owned date."", ""provenance_path"": """", ""provenance_locator"": ""site/4223"", ""provenance_excerpt"": """", ""original_labels"": [], ""normalized_labels"": [], ""uncertainty_notes"": []}","[[""Site ID"", ""4223""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""1""], [""Physical samples"", ""4""], [""Analysis entities"", ""24""], [""Datasets"", ""24""], [""Dataset names"", ""10225 Abundance, 10225 Categorical, 10225 Composite Dates, 10225 Counted dates, 10225 Estimated Years, 10225 Presence, 10226 Abundance, 10226 Categorical, 10226 Composite Dates, 10226 Counted dates, 10226 Estimated Years, 10226 Presence, 10227 Abundance, 10227 Categorical, 10227 Composite Dates, 10227 Counted dates, 10227 Estimated Years, 10227 Presence, 10228 Abundance, 10228 Categorical, 10228 Composite Dates, 10228 Counted dates, 10228 Estimated Years, 10228 Presence""], [""References"", ""24""], [""Dating ranges"", ""8""], [""Dendrochronology dates"", ""8""], [""Date coverage"", ""465-495 BP""], [""Temporal comparison posture"", ""numeric interval""], [""Temporal window"", ""Recent and historical (0-1000 BP)""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""National identifier"", ""L1989:9619""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,5701,Ballingstorp,56.128747,14.131025,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/5701,1,,,,,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""unresolved"", ""precision_posture"": ""unresolved"", ""comparability_posture"": ""unresolved"", ""summary_label"": ""Unresolved time semantics"", ""temporal_window_key"": ""unresolved"", ""temporal_window_label"": ""Unresolved time window"", ""time_start_bp"": null, ""time_end_bp"": null, ""time_mean_bp"": null, ""duration_years"": null, ""comparison_note"": ""SEAD did not publish enough dating detail here to support temporal comparison."", ""provenance_path"": """", ""provenance_locator"": ""site/5701"", ""provenance_excerpt"": """", ""original_labels"": [], ""normalized_labels"": [], ""uncertainty_notes"": []}","[[""Site ID"", ""5701""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Temporal comparison posture"", ""unresolved""], [""Temporal window"", ""Unresolved time window""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""National identifier"", ""L1991:2305""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,4222,Bankekinds kyrka,58.376072,15.820092,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/4222,162,288,857,572,288-857 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range"", ""precision_posture"": ""site_interval_with_uncertainty"", ""comparability_posture"": ""numeric_interval_with_caveat"", ""summary_label"": ""288-857 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 288, ""time_end_bp"": 857, ""time_mean_bp"": 572, ""duration_years"": 569, ""comparison_note"": ""SEAD publishes one numeric site span here, but the upstream dating rows carry qualifiers or uncertainty notes."", ""provenance_path"": """", ""provenance_locator"": ""site/4222"", ""provenance_excerpt"": """", ""original_labels"": [], ""normalized_labels"": [], ""uncertainty_notes"": [""from"", ""From: Oldest possible age of sample, usually part of a from-to pair, but could be used to represent open ended dating.""]}","[[""Site ID"", ""4222""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""1""], [""Physical samples"", ""28""], [""Analysis entities"", ""162""], [""Datasets"", ""162""], [""Dataset names"", ""14465 Abundance, 14465 Categorical, 14465 Composite Dates, 14465 Counted dates, 14465 Estimated Years, 14465 Presence, 14466 Abundance, 14466 Categorical, 14466 Composite Dates, 14466 Counted dates, 14466 Estimated Years, 14466 Presence, 14467 Abundance, 14467 Categorical, 14467 Composite Dates, 14467 Counted dates, 14467 Estimated Years, 14467 Presence, 14468 Abundance, 14468 Categorical, 14468 Composite Dates, 14468 Counted dates, 14468 Estimated Years, 14468 Presence, 14469 Abundance, 14469 Categorical, 14469 Composite Dates, 14469 Counted dates, 14469 Estimated Years, 14469 Presence, 14470 Abundance, 14470 Categorical, 14470 Composite Dates, 14470 Counted dates, 14470 Estimated Years, 14470 Presence, 14471 Abundance, 14471 Categorical, 14471 Composite Dates, 14471 Counted dates, 14471 Estimated Years, 14471 Presence, 14472 Abundance, 14472 Categorical, 14472 Composite Dates, 14472 Counted dates, 14472 Estimated Years, 14472 Presence, 14473 Abundance, 14473 Categorical, 14473 Composite Dates, 14473 Counted dates, 14473 Estimated Years, 14473 Presence, 14474 Abundance, 14474 Categorical, 14474 Composite Dates, 14474 Counted dates, 14474 Estimated Years, 14474 Presence, 14475 Abundance, 14475 Categorical, 14475 Composite Dates, 14475 Counted dates, 14475 Estimated Years, 14475 Presence, 14476 Abundance, 14476 Categorical, 14476 Composite Dates, 14476 Counted dates, 14476 Estimated Years, 14476 Presence, 14477 Abundance, 14477 Categorical, 14477 Composite Dates, 14477 Counted dates, 14477 Estimated Years, 14477 Presence, 14478 Abundance, 14478 Categorical, 14478 Composite Dates, 14478 Counted dates, 14478 Estimated Years, 14478 Presence, 14480 Abundance, 14480 Categorical, 14480 Composite Dates, 14480 Counted dates, 14480 Estimated Years, 14480 Presence, 14481 Abundance, 14481 Categorical, 14481 Composite Dates, 14481 Counted dates, 14481 Estimated Years, 14481 Presence, 14482 Abundance, 14482 Categorical, 14482 Composite Dates, 14482 Counted dates, 14482 Estimated Years, 14482 Presence, 14483 Abundance, 14483 Categorical, 14483 Composite Dates, 14483 Counted dates, 14483 Estimated Years, 14483 Presence, 14555 Abundance, 14555 Categorical, 14555 Composite Dates, 14555 Counted dates, 14555 Estimated Years, 14555 Presence, 14556 Abundance, 14556 Categorical, 14556 Composite Dates, 14556 Counted dates, 14556 Estimated Years, 14556 Presence, 14557 Abundance, 14557 Categorical, 14557 Composite Dates, 14557 Counted dates, 14557 Estimated Years, 14557 Presence, 14558 Abundance, 14558 Categorical, 14558 Composite Dates, 14558 Counted dates, 14558 Estimated Years, 14558 Presence, 14559 Abundance, 14559 Categorical, 14559 Composite Dates, 14559 Counted dates, 14559 Estimated Years, 14559 Presence, 14560 Abundance, 14560 Categorical, 14560 Composite Dates, 14560 Counted dates, 14560 Estimated Years, 14560 Presence, 14561 Abundance, 14561 Categorical, 14561 Composite Dates, 14561 Counted dates, 14561 Estimated Years, 14561 Presence, 14562 Abundance, 14562 Categorical, 14562 Composite Dates, 14562 Counted dates, 14562 Estimated Years, 14562 Presence, 14563 Abundance, 14563 Categorical, 14563 Composite Dates, 14563 Counted dates, 14563 Estimated Years, 14563 Presence""], [""References"", ""162""], [""Dating ranges"", ""52""], [""Dendrochronology dates"", ""48""], [""Date coverage"", ""288-857 BP""], [""Temporal comparison posture"", ""numeric interval with caveat""], [""Temporal window"", ""Recent and historical (0-1000 BP)""], [""Temporal uncertainty"", ""from | From: Oldest possible age of sample, usually part of a from-to pair, but could be used to represent open ended dating.""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""National identifier"", ""L2008:7708""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,5286,Bara,55.581135,13.179038,Point,Nordic SEAD archaeology context sites,Lateglacial clay.,https://browser.sead.se/site/5286,3,10000,13500,11750,10000-13500 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range_and_relative_period"", ""precision_posture"": ""site_interval_with_context"", ""comparability_posture"": ""mixed_interval_and_context"", ""summary_label"": ""Lateglacial (10000-13500 BP)"", ""temporal_window_key"": ""early_holocene_and_older"", ""temporal_window_label"": ""Early Holocene and older (6001+ BP)"", ""time_start_bp"": 10000, ""time_end_bp"": 13500, ""time_mean_bp"": 11750, ""duration_years"": 3500, ""comparison_note"": ""SEAD combines numeric dating ranges with site-level cultural or geologic period labels. Treat the point as contextual archaeology evidence, not as one directly sample-dated event."", ""provenance_path"": """", ""provenance_locator"": ""site/5286"", ""provenance_excerpt"": """", ""original_labels"": [""Lateglacial""], ""normalized_labels"": [""unmapped_period_label""], ""uncertainty_notes"": []}","[[""Site ID"", ""5286""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""1""], [""Physical samples"", ""1""], [""Analysis entities"", ""3""], [""Datasets"", ""3""], [""Dataset names"", ""COUN001274, PERI006022, simpledate_COUN001274""], [""References"", ""3""], [""Relative dates"", ""1""], [""Modelled analysis-entity ages"", ""1""], [""Date coverage"", ""10000-13500 BP""], [""Temporal comparison posture"", ""mixed interval and context""], [""Temporal window"", ""Early Holocene and older (6001+ BP)""], [""Original period labels"", ""Lateglacial""], [""Normalized period labels"", ""unmapped_period_label""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""Description"", ""Lateglacial clay.""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Denmark,3797,Barmer,56.980412,9.539599,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/3797,12,450,900,675,450-900 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range_and_relative_period"", ""precision_posture"": ""site_interval_with_context"", ""comparability_posture"": ""mixed_interval_and_context"", ""summary_label"": ""Medieval Scandinavia (450-900 BP)"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 450, ""time_end_bp"": 900, ""time_mean_bp"": 675, ""duration_years"": 450, ""comparison_note"": ""SEAD combines numeric dating ranges with site-level cultural or geologic period labels. Treat the point as contextual archaeology evidence, not as one directly sample-dated event."", ""provenance_path"": """", ""provenance_locator"": ""site/3797"", ""provenance_excerpt"": """", ""original_labels"": [""Medieval Scandinavia""], ""normalized_labels"": [""medieval""], ""uncertainty_notes"": []}","[[""Site ID"", ""3797""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Denmark""], [""Access visibility"", ""site page only""], [""Sample groups"", ""3""], [""Physical samples"", ""3""], [""Analysis entities"", ""12""], [""Datasets"", ""12""], [""Dataset names"", ""1461@BI %-Tempering, 1461@BI Max grain size, 1461@BI Petrographic, 1461@BI Thermal, 1462@BII %-Tempering, 1462@BII Max grain size, 1462@BII Petrographic, 1462@BII Thermal, 1463@BIII %-Tempering, 1463@BIII Max grain size, 1463@BIII Petrographic, 1463@BIII Thermal""], [""References"", ""12""], [""Relative dates"", ""12""], [""Date coverage"", ""450-900 BP""], [""Temporal comparison posture"", ""mixed interval and context""], [""Temporal window"", ""Recent and historical (0-1000 BP)""], [""Original period labels"", ""Medieval Scandinavia""], [""Normalized period labels"", ""medieval""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,3796,Barrsjö,59.164248,16.670531,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/3796,3,4350,5250,4800,4350-5250 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range_and_relative_period"", ""precision_posture"": ""site_interval_with_context"", ""comparability_posture"": ""mixed_interval_and_context"", ""summary_label"": ""Middle neolithic S Scandinavia (4350-5250 BP)"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 4350, ""time_end_bp"": 5250, ""time_mean_bp"": 4800, ""duration_years"": 900, ""comparison_note"": ""SEAD combines numeric dating ranges with site-level cultural or geologic period labels. Treat the point as contextual archaeology evidence, not as one directly sample-dated event."", ""provenance_path"": """", ""provenance_locator"": ""site/3796"", ""provenance_excerpt"": """", ""original_labels"": [""Middle neolithic S Scandinavia""], ""normalized_labels"": [""neolithic""], ""uncertainty_notes"": []}","[[""Site ID"", ""3796""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""1""], [""Physical samples"", ""1""], [""Analysis entities"", ""3""], [""Datasets"", ""3""], [""Dataset names"", ""5089@13 %-Tempering, 5089@13 Max grain size, 5089@13 Petrographic""], [""References"", ""1""], [""Relative dates"", ""3""], [""Date coverage"", ""4350-5250 BP""], [""Temporal comparison posture"", ""mixed interval and context""], [""Temporal window"", ""Mid-Holocene (3001-6000 BP)""], [""Original period labels"", ""Middle neolithic S Scandinavia""], [""Normalized period labels"", ""neolithic""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""National identifier"", ""Dunker 50""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,5702,Barsebäcks kyrka,55.770835,12.957039,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/5702,1,,,,,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""unresolved"", ""precision_posture"": ""unresolved"", ""comparability_posture"": ""unresolved"", ""summary_label"": ""Unresolved time semantics"", ""temporal_window_key"": ""unresolved"", ""temporal_window_label"": ""Unresolved time window"", ""time_start_bp"": null, ""time_end_bp"": null, ""time_mean_bp"": null, ""duration_years"": null, ""comparison_note"": ""SEAD did not publish enough dating detail here to support temporal comparison."", ""provenance_path"": """", ""provenance_locator"": ""site/5702"", ""provenance_excerpt"": """", ""original_labels"": [], ""normalized_labels"": [], ""uncertainty_notes"": []}","[[""Site ID"", ""5702""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Temporal comparison posture"", ""unresolved""], [""Temporal window"", ""Unresolved time window""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,3795,Barshaldershed,57.106563,18.318084,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/3795,33,850,1150,1000,850-1150 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range_and_relative_period"", ""precision_posture"": ""site_interval_with_context"", ""comparability_posture"": ""mixed_interval_and_context"", ""summary_label"": ""Viking (850-1150 BP)"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 850, ""time_end_bp"": 1150, ""time_mean_bp"": 1000, ""duration_years"": 300, ""comparison_note"": ""SEAD combines numeric dating ranges with site-level cultural or geologic period labels. Treat the point as contextual archaeology evidence, not as one directly sample-dated event."", ""provenance_path"": """", ""provenance_locator"": ""site/3795"", ""provenance_excerpt"": """", ""original_labels"": [""Viking""], ""normalized_labels"": [""viking_age""], ""uncertainty_notes"": []}","[[""Site ID"", ""3795""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""10""], [""Physical samples"", ""10""], [""Analysis entities"", ""33""], [""Datasets"", ""33""], [""Dataset names"", ""770@10 %-Tempering, 770@10 Max grain size, 770@10 Petrographic, 771@13 %-Tempering, 771@13 Max grain size, 771@13 Petrographic, 773@24 %-Tempering, 773@24 Max grain size, 773@24 Petrographic, 774@25 %-Tempering, 774@25 Max grain size, 774@25 Petrographic, 774@25 Thermal, 776@27 %-Tempering, 776@27 Max grain size, 776@27 Petrographic, 776@27 Thermal, 777@26 %-Tempering, 777@26 Max grain size, 777@26 Petrographic, 777@26 Thermal, 781@14 %-Tempering, 781@14 Max grain size, 781@14 Petrographic, 782@15 %-Tempering, 782@15 Max grain size, 782@15 Petrographic, 788@35 %-Tempering, 788@35 Max grain size, 788@35 Petrographic, 889@36 %-Tempering, 889@36 Max grain size, 889@36 Petrographic""], [""References"", ""5""], [""Relative dates"", ""33""], [""Date coverage"", ""850-1150 BP""], [""Temporal comparison posture"", ""mixed interval and context""], [""Temporal window"", ""Recent and historical (0-1000 BP)""], [""Original period labels"", ""Viking""], [""Normalized period labels"", ""viking_age""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""National identifier"", ""Grötlingbo 54""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,6280,Beckombergavägen,59.348429,17.904055,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/6280,1,,,,,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""unresolved"", ""precision_posture"": ""unresolved"", ""comparability_posture"": ""unresolved"", ""summary_label"": ""Unresolved time semantics"", ""temporal_window_key"": ""unresolved"", ""temporal_window_label"": ""Unresolved time window"", ""time_start_bp"": null, ""time_end_bp"": null, ""time_mean_bp"": null, ""duration_years"": null, ""comparison_note"": ""SEAD did not publish enough dating detail here to support temporal comparison."", ""provenance_path"": """", ""provenance_locator"": ""site/6280"", ""provenance_excerpt"": """", ""original_labels"": [], ""normalized_labels"": [], ""uncertainty_notes"": []}","[[""Site ID"", ""6280""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Temporal comparison posture"", ""unresolved""], [""Temporal window"", ""Unresolved time window""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,3794,Beddinge,55.381400,13.445632,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/3794,8,4350,5250,4800,4350-5250 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range_and_relative_period"", ""precision_posture"": ""site_interval_with_context"", ""comparability_posture"": ""mixed_interval_and_context"", ""summary_label"": ""Middle neolithic S Scandinavia (4350-5250 BP)"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 4350, ""time_end_bp"": 5250, ""time_mean_bp"": 4800, ""duration_years"": 900, ""comparison_note"": ""SEAD combines numeric dating ranges with site-level cultural or geologic period labels. Treat the point as contextual archaeology evidence, not as one directly sample-dated event."", ""provenance_path"": """", ""provenance_locator"": ""site/3794"", ""provenance_excerpt"": """", ""original_labels"": [""Middle neolithic S Scandinavia""], ""normalized_labels"": [""neolithic""], ""uncertainty_notes"": []}","[[""Site ID"", ""3794""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""2""], [""Physical samples"", ""2""], [""Analysis entities"", ""8""], [""Datasets"", ""8""], [""Dataset names"", ""1453@38 %-Tempering, 1453@38 Max grain size, 1453@38 Petrographic, 1453@38 Thermal, 1454@39 %-Tempering, 1454@39 Max grain size, 1454@39 Petrographic, 1454@39 Thermal""], [""References"", ""9""], [""Relative dates"", ""8""], [""Date coverage"", ""4350-5250 BP""], [""Temporal comparison posture"", ""mixed interval and context""], [""Temporal window"", ""Mid-Holocene (3001-6000 BP)""], [""Original period labels"", ""Middle neolithic S Scandinavia""], [""Normalized period labels"", ""neolithic""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""National identifier"", ""Lilla Beddinge 1?""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,4221,Bellmanhuset,59.324206,18.097753,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/4221,32,166,202,184,166-202 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range"", ""precision_posture"": ""site_interval_with_uncertainty"", ""comparability_posture"": ""numeric_interval_with_caveat"", ""summary_label"": ""166-202 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 166, ""time_end_bp"": 202, ""time_mean_bp"": 184, ""duration_years"": 36, ""comparison_note"": ""SEAD publishes one numeric site span here, but the upstream dating rows carry qualifiers or uncertainty notes."", ""provenance_path"": """", ""provenance_locator"": ""site/4221"", ""provenance_excerpt"": """", ""original_labels"": [], ""normalized_labels"": [], ""uncertainty_notes"": [""from"", ""From: Oldest possible age of sample, usually part of a from-to pair, but could be used to represent open ended dating.""]}","[[""Site ID"", ""4221""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""1""], [""Physical samples"", ""5""], [""Analysis entities"", ""32""], [""Datasets"", ""32""], [""Dataset names"", ""153007 Abundance, 153007 Approximate Location, 153007 Categorical, 153007 Composite Dates, 153007 Counted dates, 153007 Estimated Years, 153007 Presence, 153008 Abundance, 153008 Approximate Location, 153008 Categorical, 153008 Composite Dates, 153008 Counted dates, 153008 Estimated Years, 153008 Presence, 53863 Abundance, 53863 Categorical, 53863 Composite Dates, 53863 Counted dates, 53863 Estimated Years, 53863 Presence, 53864 Abundance, 53864 Categorical, 53864 Composite Dates, 53864 Counted dates, 53864 Estimated Years, 53864 Presence, 53865 Abundance, 53865 Categorical, 53865 Composite Dates, 53865 Counted dates, 53865 Estimated Years, 53865 Presence""], [""References"", ""32""], [""Dating ranges"", ""10""], [""Dendrochronology dates"", ""10""], [""Date coverage"", ""166-202 BP""], [""Temporal comparison posture"", ""numeric interval with caveat""], [""Temporal window"", ""Recent and historical (0-1000 BP)""], [""Temporal uncertainty"", ""from | From: Oldest possible age of sample, usually part of a from-to pair, but could be used to represent open ended dating.""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,3793,Bengtstorp,59.247879,15.068322,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/3793,6,1400,1550,1475,1400-1550 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""sead_dating_range_and_relative_period"", ""precision_posture"": ""site_interval_with_context"", ""comparability_posture"": ""mixed_interval_and_context"", ""summary_label"": ""Migration period Scandinavia (1400-1550 BP)"", ""temporal_window_key"": ""late_holocene"", ""temporal_window_label"": ""Late Holocene (1001-3000 BP)"", ""time_start_bp"": 1400, ""time_end_bp"": 1550, ""time_mean_bp"": 1475, ""duration_years"": 150, ""comparison_note"": ""SEAD combines numeric dating ranges with site-level cultural or geologic period labels. Treat the point as contextual archaeology evidence, not as one directly sample-dated event."", ""provenance_path"": """", ""provenance_locator"": ""site/3793"", ""provenance_excerpt"": """", ""original_labels"": [""Migration period Scandinavia""], ""normalized_labels"": [""unmapped_period_label""], ""uncertainty_notes"": []}","[[""Site ID"", ""3793""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Sample groups"", ""2""], [""Physical samples"", ""2""], [""Analysis entities"", ""6""], [""Datasets"", ""6""], [""Dataset names"", ""4830@3 %-Tempering, 4830@3 Max grain size, 4830@3 Petrographic, 4831@4 %-Tempering, 4831@4 Max grain size, 4831@4 Petrographic""], [""References"", ""7""], [""Relative dates"", ""6""], [""Date coverage"", ""1400-1550 BP""], [""Temporal comparison posture"", ""mixed interval and context""], [""Temporal window"", ""Late Holocene (1001-3000 BP)""], [""Original period labels"", ""Migration period Scandinavia""], [""Normalized period labels"", ""unmapped_period_label""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""], [""National identifier"", ""Täby 34""]]"
SEAD,sead-sites,SEAD sites,Environmental archaeology,Sweden,5707,Berg,60.174324,17.100520,Point,Nordic SEAD archaeology context sites,,https://browser.sead.se/site/5707,1,,,,,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""sead"", ""evidence_class"": ""unresolved"", ""precision_posture"": ""unresolved"", ""comparability_posture"": ""unresolved"", ""summary_label"": ""Unresolved time semantics"", ""temporal_window_key"": ""unresolved"", ""temporal_window_label"": ""Unresolved time window"", ""time_start_bp"": null, ""time_end_bp"": null, ""time_mean_bp"": null, ""duration_years"": null, ""comparison_note"": ""SEAD did not publish enough dating detail here to support temporal comparison."", ""provenance_path"": """", ""provenance_locator"": ""site/5707"", ""provenance_excerpt"": """", ""original_labels"": [], ""normalized_labels"": [], ""uncertainty_notes"": []}","[[""Site ID"", ""5707""], [""Category"", ""Environmental archaeology""], [""Source"", ""SEAD""], [""Country"", ""Sweden""], [""Access visibility"", ""site page only""], [""Temporal comparison posture"", ""unresolved""], [""Temporal window"", ""Unresolved time window""], [""Access limits"", ""The repository mirrors the scoped site inventory, linked chronology and bibliography relations, and derived context layers, not the full upstream relational SEAD database.""], [""Reader action"", ""Inspect the SEAD site page when captured chronology or bibliography does not answer the research question.""]]"
