genetic_id,master_id,group_id,locality,political_entity,latitude,longitude,publication,year_first_published,full_date,date_mean_bp,date_stddev_bp,time_start_bp,time_end_bp,time_mean_bp,time_label,data_type,molecular_sex,datasets
vik_84005.SG,vik_84005,Sweden_Viking.SG,"Sigtuna, cemetery 1 (Nunnnan)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_84035.SG,vik_84035,Sweden_Viking_fail.due.to.high.heterozygosity.SG,"Sigtuna, cemetery 1 (Nunnnan)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"772-987 calCE (1155±30 BP, Ua-22710)",1061,57,947,1175,1061,"772-987 calCE (1155±30 BP, Ua-22710)",Shotgun,F,"1240k,ho"
vik_nuf002.SG,vik_nuf002,Sweden_Viking.SG,"Sigtuna, cemetery 1 (Nunnnan)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_kls001.SG,vik_kls001,Sweden_Viking.SG,"Sigtuna, cemetery 2 (Kålsängen)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_KAL006.SG,vik_KAL006,Sweden_Viking_o1.SG,"Sigtuna, cemetery 3 (Kållandet)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_kal009.SG,vik_kal009,Sweden_Viking_o1.SG,"Sigtuna, cemetery 3 (Kållandet)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_2072.SG,vik_2072,Sweden_Viking_lc.SG,"Sigtuna, cemetery 4 (Bensinst.)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"892-1032 calCE (1060±35 BP, Ua-37646)",973,44,885,1061,973,"892-1032 calCE (1060±35 BP, Ua-37646)",Shotgun,M,"1240k,ho"
vik_bns023.SG,vik_bns023,Sweden_Viking.SG,"Sigtuna, cemetery 4 (Bensinst.)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_gtm021.SG,vik_gtm021,Sweden_Viking.SG,"Sigtuna, cemetery 4 (Götes mack)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_gtm127.SG,vik_gtm127,Sweden_Viking.SG,"Sigtuna, cemetery 4 (Götes mack)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_grt035.SG,vik_grt035,Sweden_Viking.SG,"Sigtuna, church 1 (St. Gertrud)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"886-1029 calCE (1080±40 BP, Ua-22732)",994,47,900,1088,994,"886-1029 calCE (1080±40 BP, Ua-22732)",Shotgun,M,"1240k,ho"
vik_grt036.SG,vik_grt036,Sweden_Viking.SG,"Sigtuna, church 1 (St. Gertrud)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"994-1158 calCE (985±35 BP, Ua-22734)",870,48,774,966,870,"994-1158 calCE (985±35 BP, Ua-22734)",Shotgun,M,"1240k,ho"
vik_stg020.SG,vik_stg020,Sweden_Viking_o1.SG,"Sigtuna, church 1 (St. Gertrud)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
vik_stg021.SG,vik_stg021,Sweden_Viking.SG,"Sigtuna, church 1 (St. Gertrud)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"901-1154 calCE (1020±35 BP, Ua-22728)",919,50,819,1019,919,"901-1154 calCE (1020±35 BP, Ua-22728)",Shotgun,F,"1240k,ho"
vik_stg026.SG,vik_stg026,Sweden_Viking.SG,"Sigtuna, church 1 (St. Gertrud)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"774-1018 calCE (1115±35 BP, Ua-22722)",1018,46,926,1110,1018,"774-1018 calCE (1115±35 BP, Ua-22722)",Shotgun,F,"1240k,ho"
vik_urm035.SG,vik_urm035,Sweden_Viking.SG,"Sigtuna, church 1 (Urmakaren)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"995-1160 calCE (975±35 BP, Ua-22733)",863,45,773,953,863,"995-1160 calCE (975±35 BP, Ua-22733)",Shotgun,M,"1240k,ho"
vik_urm045.SG,vik_urm045,Sweden_Viking.SG,"Sigtuna, church 1 (Urmakaren)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_urm160.SG,vik_urm160,Sweden_Viking.SG,"Sigtuna, church 1 (Urmakaren)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"1040-1226 calCE (885±35 BP, Ua-22740)",798,57,684,912,798,"1040-1226 calCE (885±35 BP, Ua-22740)",Shotgun,M,"1240k,ho"
vik_urm161.SG,vik_urm161,Sweden_Viking.SG,"Sigtuna, church 1 (Urmakaren)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,"998-1164 calCE (965±35 BP, Ua-22741)",857,43,771,943,857,"998-1164 calCE (965±35 BP, Ua-22741)",Shotgun,M,"1240k,ho"
vik_97002.SG,vik_97002,Sweden_Viking.SG,"Sigtuna, mass grave (St. Lars)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_97026.SG,vik_97026,Sweden_Viking.SG,"Sigtuna, mass grave (St. Lars)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
vik_97029.SG,vik_97029,Sweden_Viking.SG,"Sigtuna, mass grave (St. Lars)",Sweden,59.61731,17.72361,KrzewinskaCurrentBiology2018,2018,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
NEO261.SG,NEO261,Sweden_LN.SG,"Sillvik (Västra Götalands län, Gothenburg)",Sweden,57.736,11.744,AllentoftNature2024,2024,"2191-1931 calBCE (3659±37 BP, AAR-11205)",3966,37,3892,4040,3966,"2191-1931 calBCE (3659±37 BP, AAR-11205)",Shotgun,M,"1240k,ho"
NEO679.SG,NEO679,Sweden_LM_Ertebølle.SG,"Skateholm-1 (Skåne län, Trelleborg)",Sweden,55.386,13.481,AllentoftNature2024,2024,"5198-4715 calBCE (5990±70 BP, Lu-2116)",6862,70,6722,7002,6862,"5198-4715 calBCE (5990±70 BP, Lu-2116)",Shotgun,F,"1240k,ho"
VK517.SG,VK517,Sweden_Viking_1d.rel.VK527.SG,"Skomsta (Uppsala län, Uppsala)",Sweden,59.86,17.65,MargaryanNature2020,2020,1000-1100 CE,900,29,842,958,900,1000-1100 CE,Shotgun,M,"1240k,ho"
VK527.SG,VK527,Sweden_Viking.SG,"Skomsta (Uppsala län, Uppsala)",Sweden,59.86,17.65,MargaryanNature2020,2020,1000-1100 CE,900,29,842,958,900,1000-1100 CE,Shotgun,F,"1240k,ho"
Kvarlov5164.AG,Kvarlov5164,Sweden_MN_TRB.AG,"Skåne (Gävleborgs län, Hudiksvall)",Sweden,61.658497,17.003742,MittnikNatureCommunications2018,2018,3945-3647 calBCE,5746,86,5574,5918,5746,3945-3647 calBCE,1240k,F,"1240k,ho"
SBj.SG,SBj,Sweden_Mesolithic.SG,Stora Bjers,Sweden,57.792,18.538,GuntherPLoSBiology2018,2018,7013-6629 calBCE,8771,111,8549,8993,8771,7013-6629 calBCE,Shotgun,M,"1240k,ho"
SF11.SG,SF11,Sweden_Mesolithic_o.SG,Stora Förvar,Sweden,57.285,17.971,GuntherPLoSBiology2018,2018,7073-6810 calBCE,8892,76,8740,9044,8892,7073-6810 calBCE,Shotgun,M,"1240k,ho"
SF12.SG,SF12,Sweden_Mesolithic.SG,Stora Förvar,Sweden,57.285,17.971,GuntherPLoSBiology2018,2018,7083-6807 calBCE,8895,80,8735,9055,8895,7083-6807 calBCE,Shotgun,F,"1240k,ho"
SF9.SG,SF9,Sweden_Mesolithic.SG,Stora Förvar,Sweden,57.285,17.971,GuntherPLoSBiology2018,2018,7350-7038 calBCE,9144,90,8964,9324,9144,7350-7038 calBCE,Shotgun,F,"1240k,ho"
Ajvide52.SG,Ajvide52,Sweden_PWC.SG,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundScience2014,2012,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ajvide53.SG,Ajvide53,Sweden_PWC.SG,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundScience2014,2014,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,F,"1240k,ho"
Ajvide58.SG,Ajvide58,Sweden_PWC.SG,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundScience2014,2014,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ajvide59.SG,Ajvide59,Sweden_PWC_lc.SG,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundScience2014,2014,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ajvide70.SG,Ajvide70,Sweden_PWC.SG,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundScience2014,2012,2900-2600 BCE,4700,87,4526,4874,4700,2900-2600 BCE,Shotgun,M,"1240k,ho"
Ire8.SG,Ire8,Sweden_PWC_o.SG,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundScience2014,2012,3100-2150 BCE,4575,274,4027,5123,4575,3100-2150 BCE,Shotgun,M,"1240k,ho"
StoraForvar11.SG,StoraForvar11,Sweden_Mesolithic.SG,"Stora-Karlsö (Gotlands län, Gotland)",Sweden,57.287,18.206,SkoglundScience2014,2014,"5557-5230 calBCE (6459±70 BP, Ua-45742)",7365,68,7229,7501,7365,"5557-5230 calBCE (6459±70 BP, Ua-45742)",Shotgun,M,"1240k,ho"
VK29.SG,VK29,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK30.SG,VK30,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK303.SG,VK303,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
VK304.SG,VK304,Sweden_Viking_lc.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK306.SG,VK306,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK308.SG,VK308,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK309.SG,VK309,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK31.SG,VK31,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK33.SG,VK33,Sweden_Viking_1d.rel.VK406.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
VK34.SG,VK34,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK35.SG,VK35,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK39.SG,VK39,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK395.SG,VK395,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK396.SG,VK396,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK397.SG,VK397,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK398.SG,VK398,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK399.SG,VK399,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK40.SG,VK40,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK400.SG,VK400,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK401.SG,VK401,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK402.SG,VK402,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,F,"1240k,ho"
VK403.SG,VK403,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK404.SG,VK404,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK405.SG,VK405,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK406.SG,VK406,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK407.SG,VK407,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK42.SG,VK42,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK424.SG,VK424,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK425.SG,VK425,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK426.SG,VK426,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
VK427.SG,VK427,Sweden_Viking.SG,"Varnhem (Västra Götalands län, Skara)",Sweden,58.38,13.65,MargaryanNature2020,2020,900-1200 CE,900,87,726,1074,900,900-1200 CE,Shotgun,M,"1240k,ho"
wes001.SG,wes001,Sweden_north_Medieval.SG,"Vasterhus (Jämtlands län, Östersund)",Sweden,63.2,14.5,Rodríguez-VarelaScienceDirect2023,2023,1016-1262 CE,811,71,669,953,811,1016-1262 CE,Shotgun,F,"1240k,ho"
wes003.SG,wes003,Sweden_north_Medieval.SG,"Vasterhus (Jämtlands län, Östersund)",Sweden,63.2,14.5,Rodríguez-VarelaScienceDirect2023,2023,1016-1262 CE,811,71,669,953,811,1016-1262 CE,Shotgun,F,"1240k,ho"
wes004.SG,wes004,Sweden_north_Medieval.SG,"Vasterhus (Jämtlands län, Östersund)",Sweden,63.2,14.5,Rodríguez-VarelaScienceDirect2023,2023,1016-1262 CE,811,71,669,953,811,1016-1262 CE,Shotgun,M,"1240k,ho"
wes005.SG,wes005,Sweden_north_Medieval.SG,"Vasterhus (Jämtlands län, Östersund)",Sweden,63.2,14.5,Rodríguez-VarelaScienceDirect2023,2023,1016-1262 CE,811,71,669,953,811,1016-1262 CE,Shotgun,M,"1240k,ho"
wes007.SG,wes007,Sweden_north_Medieval.SG,"Vasterhus (Jämtlands län, Östersund)",Sweden,63.2,14.5,Rodríguez-VarelaScienceDirect2023,2023,1163-1262 calCE,738,29,680,796,738,1163-1262 calCE,Shotgun,M,"1240k,ho"
wes008.SG,wes008,Sweden_north_Medieval.SG,"Vasterhus (Jämtlands län, Östersund)",Sweden,63.2,14.5,Rodríguez-VarelaScienceDirect2023,2023,1016-1262 CE,811,71,669,953,811,1016-1262 CE,Shotgun,M,"1240k,ho"
wes056.SG,wes056,Sweden_north_Late_Viking.SG,"Vasterhus (Jämtlands län, Östersund)",Sweden,63.2,14.5,Rodríguez-VarelaScienceDirect2023,2023,1016-1155 calCE,865,40,785,945,865,1016-1155 calCE,Shotgun,F,"1240k,ho"
NEO52.SG,NEO52,Sweden_LN.SG,"Vattenledningen (Skåne län, Vellinge)",Sweden,55.503,13.009,AllentoftNature2024,2024,"2010-1746 calBCE (3535±40 BP, Ua-34092)",3783,40,3703,3863,3783,"2010-1746 calBCE (3535±40 BP, Ua-34092)",Shotgun,M,"1240k,ho"
ven001_viking.SG,ven001_viking,Sweden_central_PreViking.SG,Vendel (Uppsala),Sweden,60.16,17.59,Rodríguez-VarelaScienceDirect2023,2023,560-620 CE,1360,17,1326,1394,1360,560-620 CE,Shotgun,M,"1240k,ho"
RISE94.SG,RISE94,Sweden_BattleAxe.SG,"Viby (Skåne län, Kristianstad)",Sweden,56.025,14.233,AllentoftNature2015,2015,"2623-2468 calBCE (4025±30 BP, OxA-29033)",4487,48,4391,4583,4487,"2623-2468 calBCE (4025±30 BP, OxA-29033)",Shotgun,M,"1240k,ho"
vbj001.SG,vbj001,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"2879-2577 calBCE (4135±50 BP, Ua-19395)",4675,91,4493,4857,4675,"2879-2577 calBCE (4135±50 BP, Ua-19395)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,F,"1240k,ho"
vbj002.SG,vbj002,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"2913-2697 calBCE (4236±33 BP, Ua-57855)",4780,65,4650,4910,4780,"2913-2697 calBCE (4236±33 BP, Ua-57855)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,F,"1240k,ho"
vbj003.SG,vbj003,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_o_minus.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3011-2883 calBCE (4306±33 BP, Ua-57856)",4879,41,4797,4961,4879,"3011-2883 calBCE (4306±33 BP, Ua-57856)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,F,"1240k,ho"
vbj004.SG,vbj004,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"2894-2583 calBCE (4175±55 BP, Ua-19405)",4702,84,4534,4870,4702,"2894-2583 calBCE (4175±55 BP, Ua-19405)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,F,"1240k,ho"
vbj006_nonUDG.SG,vbj006,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3022-2887 calBCE (4323±34 BP, Ua-57857)",4898,44,4810,4986,4898,"3022-2887 calBCE (4323±34 BP, Ua-57857)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj006_UDG.SG,vbj006,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3022-2887 calBCE (4323±34 BP, Ua-57857)",4898,44,4810,4986,4898,"3022-2887 calBCE (4323±34 BP, Ua-57857)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj007.SG,vbj007,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"2621-2457 calBCE (3995±33 BP, Ua-57858)",4469,43,4383,4555,4469,"2621-2457 calBCE (3995±33 BP, Ua-57858)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj008.SG,vbj008,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"2880-2501 calBCE (4125±55 BP, Ua-19402)",4663,98,4467,4859,4663,"2880-2501 calBCE (4125±55 BP, Ua-19402)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj008_d.SG,vbj008,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"2880-2501 calBCE (4125±55 BP, Ua-19402)",4663,98,4467,4859,4663,"2880-2501 calBCE (4125±55 BP, Ua-19402)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj012.SG,vbj012,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3091-2903 calBCE (4366±33 BP, Ua-57859)",4933,55,4823,5043,4933,"3091-2903 calBCE (4366±33 BP, Ua-57859)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj013.SG,vbj013,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"2914-2697 calBCE (4236±34 BP, Ua-57860)",4778,66,4646,4910,4778,"2914-2697 calBCE (4236±34 BP, Ua-57860)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj014.SG,vbj014,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3014-2674 calBCE (4260±50 BP, Ua-19396)",4802,84,4634,4970,4802,"3014-2674 calBCE (4260±50 BP, Ua-19396)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj015.SG,vbj015,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe_minus.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3011-2877 calBCE (4294±33 BP, Ua-57861)",4865,38,4789,4941,4865,"3011-2877 calBCE (4294±33 BP, Ua-57861)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj017.SG,vbj017,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3092-2697 calBCE (4290±55 BP, Ua-19399)",4864,88,4688,5040,4864,"3092-2697 calBCE (4290±55 BP, Ua-19399)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
vbj018.SG,vbj018,Sweden_Gotland_Vasterbjers_PittedWare_BattleAxe.SG,"Västerbjers (Gotland, Gothem parish)",Sweden,57.58,18.7,CoutinhoJakobssonAJPA2020,2020,"3011-2878 calBCE (4296±34 BP, Ua-57862)",4868,40,4788,4948,4868,"3011-2878 calBCE (4296±34 BP, Ua-57862)",Shotgun.pulled.down.only.on.1240k.autosomal.targets.-.need.to.make.a.whole.genome.bam,M,"1240k,ho"
RISE207.SG,RISE207,Sweden_BA.SG,"Ängamöllan (Skåne län, Kristianstad)",Sweden,55.997,14.104,AllentoftNature2015,2015,"1495-1301 calBCE (3130±27 BP, OxA-29651)",3344,46,3252,3436,3344,"1495-1301 calBCE (3130±27 BP, OxA-29651)",Shotgun,M,"1240k,ho"
