genetic_id,master_id,group_id,locality,political_entity,latitude,longitude,publication,year_first_published,full_date,date_mean_bp,date_stddev_bp,time_start_bp,time_end_bp,time_mean_bp,time_label,data_type,molecular_sex,datasets
HJE011.SG,53867,Sweden_N,"Hjelmars rör (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1697,13.578,SeersholmSikoraNature2024,,3350-2900 BCE,5075,130,4815,5335,5075,3350-2900 BCE,Shotgun,M,"1240k,ho"
HJE012.SG,53868,Sweden_N,"Hjelmars rör (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1697,13.578,SeersholmSikoraNature2024,,3334-3030 calBCE (4470±20 BP; UCIAMS-278094),5160,86,4988,5332,5160,3334-3030 calBCE (4470±20 BP; UCIAMS-278094),Shotgun,M,"1240k,ho"
HJE014.SG,53870,Sweden_N,"Hjelmars rör (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1697,13.578,SeersholmSikoraNature2024,,3150-2950 BCE,5000,58,4884,5116,5000,3150-2950 BCE,Shotgun,M,"1240k,ho"
HOL001_Sweden.SG,53871,Sweden_N,"Holma (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1498,13.6392,SeersholmSikoraNature2024,,2905-2632 calBCE (4206±45 BP; AAR-10239),4730,74,4582,4878,4730,2905-2632 calBCE (4206±45 BP; AAR-10239),Shotgun,F,"1240k,ho"
HUN001_Sweden.SG,53872,Sweden_N,"Hunnebostrand (Västra Götaland County, Sotenäs Municipality)",Sweden,58.4384,11.3007,SeersholmSikoraNature2024,,3400-3050 BCE,5175,101,4973,5377,5175,3400-3050 BCE,Shotgun,F,"1240k,ho"
HUN002.SG,53873,Sweden_N,"Hunnebostrand (Västra Götaland County, Sotenäs Municipality)",Sweden,58.4384,11.3007,SeersholmSikoraNature2024,,3370-3108 calBCE (4555±20 BP; UCIAMS-259752),5218,90,5038,5398,5218,3370-3108 calBCE (4555±20 BP; UCIAMS-259752),Shotgun,M,"1240k,ho"
Olsund_new.AG,124698,Sweden_LN_EBA,"Hälsingland (Gävleborgs län, Hudiksvall)",Sweden,61.658,17.004,MittnikKrauseNatComm2018,,2573-2140 calBCE,4306,125,4056,4556,4306,2573-2140 calBCE,1240k,M,"1240k,ho"
CGG_2_015491.SG,117007,Sweden_Hojagard_IA_Jastorf,Höja gård (Southern Sweden/ Skåne),Sweden,55.58,13.069,McCollWillerslevBioRxiv2025,,"149 calBCE-75 calCE (1987±112 BP, UBA-39936)",1935,148,1639,2231,1935,"149 calBCE-75 calCE (1987±112 BP, UBA-39936)",Shotgun,M,"1240k,ho"
I0011.AG,3956,Sweden_Mesolithic_HG,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,MathiesonReichNature2015,,"5721-5484 calBCE (6701±64 BP, Ua-42116)",7564,58,7448,7680,7564,"5721-5484 calBCE (6701±64 BP, Ua-42116)",1240k,F,"1240k,ho"
I0012.AG,3957,Sweden_Mesolithic_HG,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,MathiesonReichNature2015,,"5715-5569 calBCE (6734±30 BP, Ua-51722)",7598,34,7530,7666,7598,"5715-5569 calBCE (6734±30 BP, Ua-51722)",1240k,M,"1240k,ho"
I0013.AG,3958,Sweden_Mesolithic_HG,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,MathiesonReichNature2015,,"5966-5634 calBCE (6877±69 BP, Ua-42117)",7722,73,7576,7868,7722,"5966-5634 calBCE (6877±69 BP, Ua-42117)",1240k,M,"1240k,ho"
I0014.AG,3959,Sweden_Mesolithic_HG,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,MathiesonReichNature2015,,"5885-5624 calBCE (6842±68 BP, Ua-42118)",7686,68,7550,7822,7686,"5885-5624 calBCE (6842±68 BP, Ua-42118)",1240k,F,"1240k,ho"
I0015.AG,3960,Sweden_Mesolithic_HG,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,MathiesonReichNature2015,,"5967-5627 calBCE (6863±75 BP, Ua-42120)",7710,77,7556,7864,7710,"5967-5627 calBCE (6863±75 BP, Ua-42120)",1240k,M,"1240k,ho"
I0017.AG,3961,Sweden_Mesolithic_HG,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,MathiesonReichNature2015,,"5722-5628 calBCE (6773±30 BP, Ua-51723)",7624,28,7568,7680,7624,"5722-5628 calBCE (6773±30 BP, Ua-51723)",1240k,M,"1240k,ho"
MotalaAA.AG,7965,Sweden_Mesolithic,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,MittnikKrauseNatComm2018,,"5724-5563 calBCE (6735±44 BP, Ua-42645)",7599,42,7515,7683,7599,"5724-5563 calBCE (6735±44 BP, Ua-42645)",1240k,F,"1240k,ho"
I0017.SG,9711,Sweden_Mesolithic_HG,"Kanaljorden (Östergötlands län, Motala)",Sweden,58.535,15.046,LazaridisKrauseNature2014,,"5722-5628 calBCE (6773±30 BP, Ua-51723)",7624,28,7568,7680,7624,"5722-5628 calBCE (6773±30 BP, Ua-51723)",Shotgun,M,"1240k,ho"
VK265.SG,7339,Sweden_Viking,"Karda (Jönköpings län, Värnamo)",Sweden,57.18,13.93,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,F,"1240k,ho"
VK266.SG,7340,Sweden_Viking,"Karda (Jönköpings län, Värnamo)",Sweden,57.18,13.93,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,F,"1240k,ho"
VK267.SG,7341,Sweden_Viking,"Karda (Jönköpings län, Värnamo)",Sweden,57.18,13.93,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK268.SG,7342,Sweden_Viking,"Karda (Jönköpings län, Värnamo)",Sweden,57.18,13.93,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK269.SG,7343,Sweden_Viking,"Karda (Jönköpings län, Värnamo)",Sweden,57.18,13.93,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK270.SG,7344,Sweden_Viking,"Karda (Jönköpings län, Värnamo)",Sweden,57.18,13.93,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,F,"1240k,ho"
NEO51.SG,46584,Sweden_MN_C_BA,"Kastanjegården (Skåne län, Malmö)",Sweden,55.555,13.023,AllentoftWillerslevNature2024,,"2569-2348 calBCE (3955±20 BP, OxA-39287)",4364,20,4324,4404,4364,"2569-2348 calBCE (3955±20 BP, OxA-39287)",Shotgun,F,"1240k,ho"
VK232.SG,7310,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK251.SG,7325,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK450.SG,7503,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,F,"1240k,ho"
VK452.SG,7504,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK453.SG,7505,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK454.SG,7506,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,F,"1240k,ho"
VK467.SG,7519,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK468.SG,7520,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK469.SG,7521,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK471.SG,7524,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK472.SG,7525,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,F,"1240k,ho"
VK473.SG,7526,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK474.SG,7527,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK475.SG,7528,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK476.SG,7529,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,F,"1240k,ho"
VK477.SG,7530,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,F,"1240k,ho"
VK478.SG,7531,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,F,"1240k,ho"
VK479.SG,7532,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK48.SG,7543,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK50.SG,7559,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK51.SG,7570,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
VK53.SG,7590,Sweden_Viking,"Kopparsvik (Gotlands län, Gotland)",Sweden,57.63,18.28,MargaryanWillerslevNature2020,,900-1050 CE,975,43,889,1061,975,900-1050 CE,Shotgun,M,"1240k,ho"
kro004.SG,40221,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro006.SG,40222,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro010.SG,40226,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro011.SG,40227,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro001.SG,40237,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro002.SG,40238,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro012.SG,40239,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro013.SG,40240,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro008_viking.SG,40246,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro009_viking.SG,40247,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro014.SG,40257,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
kro015.SG,40258,Sweden_PostMedieval,"Kronan (Kalmar län, Mörbylånga)",Sweden,56.4,16.6,Rodríguez-VarelaGötherströmCell2023,,1676 CE,274,0,274,274,274,1676 CE,Shotgun,M,"1240k,ho"
RISE98.SG,9609,Sweden_LN,"L Beddinge 56 (Skåne län, Trelleborg)",Sweden,55.381,13.445,AllentoftWillerslevNature2015,,"2278-2032 calBCE (3736±32 BP, OxA-28987)",4082,62,3958,4206,4082,"2278-2032 calBCE (3736±32 BP, OxA-28987)",Shotgun,M,"1240k,ho"
CGG_2_105989.SG,117699,Sweden_Landbogarden_IA,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,McCollWillerslevBioRxiv2025,,"93 calBCE-58 calCE (1968±76 BP, UCIAMS-275224)",1899,100,1699,2099,1899,"93 calBCE-58 calCE (1968±76 BP, UCIAMS-275224)",Shotgun,M,"1240k,ho"
LAN009.SG,123939,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3310-2675 calBCE (4305±65 BP; AAR-9993),4895,108,4679,5111,4895,3310-2675 calBCE (4305±65 BP; AAR-9993),Shotgun,F,"1240k,ho"
CGG106001.SG,53802,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3308-2896 calBCE (4375±43 BP; AAR-9994),4958,84,4790,5126,4958,3308-2896 calBCE (4375±43 BP; AAR-9994),Shotgun,M,"1240k,ho"
LAN001_Sweden.SG,53874,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3088-2907 calBCE (4368±28 BP; UBA-12292),4929,47,4835,5023,4929,3088-2907 calBCE (4368±28 BP; UBA-12292),Shotgun,F,"1240k,ho"
LAN002.SG,53875,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3095-2926 calBCE (4405±20 BP; UCIAMS-278092),4967,61,4845,5089,4967,3095-2926 calBCE (4405±20 BP; UCIAMS-278092),Shotgun,M,"1240k,ho"
LAN003.SG,53876,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3094-2927 calBCE (4405±15 BP; UCIAMS-278089),4966,54,4858,5074,4966,3094-2927 calBCE (4405±15 BP; UCIAMS-278089),Shotgun,F,"1240k,ho"
LAN004.SG,53877,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3096-2928 calBCE (4410±15 BP; UCIAMS-278090),4977,55,4867,5087,4977,3096-2928 calBCE (4410±15 BP; UCIAMS-278090),Shotgun,M,"1240k,ho"
LAN005.SG,53878,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3086-2921 calBCE (4390±15 BP; UCIAMS-278091),4939,45,4849,5029,4939,3086-2921 calBCE (4390±15 BP; UCIAMS-278091),Shotgun,M,"1240k,ho"
LAN006.SG,53879,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3077-2918 calBCE (4380±15 BP; UCIAMS-278093),4928,39,4850,5006,4928,3077-2918 calBCE (4380±15 BP; UCIAMS-278093),Shotgun,M,"1240k,ho"
LAN007.SG,53880,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3200-2800 BCE,4950,115,4720,5180,4950,3200-2800 BCE,Shotgun,M,"1240k,ho"
LAN008.SG,53881,Sweden_N,"Landbogården (Västra Götalands län, Falköping, Falbygden)",Sweden,58.1775,13.4344,SeersholmSikoraNature2024,,3350-2650 BCE,4950,202,4546,5354,4950,3350-2650 BCE,Shotgun,F,"1240k,ho"
CGG_2_024146.SG,117511,Sweden_Lilla_Smedby_EarlyRoman,Lilla_Smedby (Oland),Sweden,56.415,16.433,McCollWillerslevBioRxiv2025,,"21-235 calCE (1822±107 BP, LuSNO_10543)",1732,129,1474,1990,1732,"21-235 calCE (1822±107 BP, LuSNO_10543)",Shotgun,F,"1240k,ho"
VK108.SG,7204,Sweden_Viking,"Ljungbacka (Skåne län, Vellinge)",Sweden,55.54,13.05,MargaryanWillerslevNature2020,,800-1200 CE,950,115,720,1180,950,800-1200 CE,Shotgun,F,"1240k,ho"
VK217.SG,7296,Sweden_Viking,"Ljungbacka (Skåne län, Vellinge)",Sweden,55.54,13.05,MargaryanWillerslevNature2020,,800-1200 CE,950,115,720,1180,950,800-1200 CE,Shotgun,M,"1240k,ho"
lov001.SG,40245,Sweden_Viking,"Lovö (Stockholms län, Ekerö)",Sweden,59.33,17.84,Rodríguez-VarelaGötherströmCell2023,,450-550 CE,1450,29,1392,1508,1450,450-550 CE,Shotgun,F,"1240k,ho"
CGG_2_024144.SG,117507,Sweden_Morbylanga_LateRoman,Mörbylånga (Oland),Sweden,56.505,16.429,McCollWillerslevBioRxiv2025,,200-400 calCE (1650±100 BP),1541,109,1323,1759,1541,200-400 calCE (1650±100 BP),Shotgun,F,"1240k,ho"
vls696.SG,40230,Sweden_LN_Viking,"Norrsunda (Stockholms län, Sigtuna)",Sweden,59.59,17.89,Rodríguez-VarelaGötherströmCell2023,,996-1192 calCE,856,57,742,970,856,996-1192 calCE,Shotgun,F,"1240k,ho"
CGG106007.SG,53803,Sweden_Nastegarden_Steppe-oSteppe2,"Nästegården (Västra Götalands län, Falköping)",Sweden,58.1544,13.5222,SeersholmSikoraNature2024,,1882-1693 calBCE (3466±28 BP; UBA-47861),3743,55,3633,3853,3743,1882-1693 calBCE (3466±28 BP; UBA-47861),Shotgun,U,"1240k,ho"
NAS001.SG,53884,Sweden_Nastegarden_Steppe-oSteppe2,"Nästegården (Västra Götalands län, Falköping)",Sweden,58.1544,13.5222,SeersholmSikoraNature2024,,"1883-1751 calBCE [R_Combine: (3500±15 BP; UCIAMS-275225), (3476±28 BP; UBA-47857)]",3766,37,3692,3840,3766,"1883-1751 calBCE [R_Combine: (3500±15 BP; UCIAMS-275225), (3476±28 BP; UBA-47857)]",Shotgun,M,"1240k,ho"
NAS002.SG,53885,Sweden_Nastegarden_Steppe-oSteppe2,"Nästegården (Västra Götalands län, Falköping)",Sweden,58.1544,13.5222,SeersholmSikoraNature2024,,2134-1900 calBCE (3639±29 BP; UBA-47858),3960,56,3848,4072,3960,2134-1900 calBCE (3639±29 BP; UBA-47858),Shotgun,M,"1240k,ho"
NAS003.SG,53886,Sweden_Nastegarden_Steppe-oSteppe2,"Nästegården (Västra Götalands län, Falköping)",Sweden,58.1544,13.5222,SeersholmSikoraNature2024,,2194-1961 calBCE (3683±30 BP; UBA-47859),4022,53,3916,4128,4022,2194-1961 calBCE (3683±30 BP; UBA-47859),Shotgun,F,"1240k,ho"
NAS004.SG,53887,Sweden_Nastegarden_Steppe-oSteppe2,"Nästegården (Västra Götalands län, Falköping)",Sweden,58.1544,13.5222,SeersholmSikoraNature2024,,1872-1612 calBCE (3403±33 BP; UBA-47860),3644,57,3530,3758,3644,1872-1612 calBCE (3403±33 BP; UBA-47860),Shotgun,F,"1240k,ho"
NAS005.SG,53888,Sweden_Nastegarden_Steppe-oSteppe2,"Nästegården (Västra Götalands län, Falköping)",Sweden,58.1544,13.5222,SeersholmSikoraNature2024,,1876-1626 calBCE (3431±31 BP; UBA-47862),3688,65,3558,3818,3688,1876-1626 calBCE (3431±31 BP; UBA-47862),Shotgun,M,"1240k,ho"
VK347.SG,49345,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK344.SG,49670,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK343.SG,49671,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK344_d.SG,49803,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK343_d.SG,49804,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK332.SG,7398,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"710-991 calCE (1170±45 BP, LuSNo-10564)",1085,68,949,1221,1085,"710-991 calCE (1170±45 BP, LuSNo-10564)",Shotgun,M,"1240k,ho"
VK333.SG,7399,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"772-1014 calCE (1140±50 BP, LuSNo-10267)",1052,67,918,1186,1052,"772-1014 calCE (1140±50 BP, LuSNo-10267)",Shotgun,M,"1240k,ho"
VK334.SG,7400,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"901-1162 calCE (1005±45 BP, LuSNo-10552)",893,60,773,1013,893,"901-1162 calCE (1005±45 BP, LuSNo-10552)",Shotgun,F,"1240k,ho"
VK335.SG,7401,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK336.SG,7402,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"707-990 calCE (1175±45 BP, LuSNo-10559)",1091,68,955,1227,1091,"707-990 calCE (1175±45 BP, LuSNo-10559)",Shotgun,M,"1240k,ho"
VK337.SG,7403,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"709-995 calCE (1155±50 BP, LuSNo-10270)",1069,70,929,1209,1069,"709-995 calCE (1155±50 BP, LuSNo-10270)",Shotgun,M,"1240k,ho"
VK342.SG,7408,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK345.SG,7409,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK346.SG,7410,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK349.SG,7411,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"690-977 calCE (1190±45 BP, LuSNo-10557)",1110,68,974,1246,1110,"690-977 calCE (1190±45 BP, LuSNo-10557)",Shotgun,M,"1240k,ho"
VK350.SG,7413,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"677-955 calCE (1210±45 BP, LuSNo-10562)",1134,67,1000,1268,1134,"677-955 calCE (1210±45 BP, LuSNo-10562)",Shotgun,F,"1240k,ho"
VK352.SG,7414,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,800-1100 CE,1000,87,826,1174,1000,800-1100 CE,Shotgun,M,"1240k,ho"
VK353.SG,7415,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"901-1162 calCE (1005±45 BP, LuSNo-10539)",893,60,773,1013,893,"901-1162 calCE (1005±45 BP, LuSNo-10539)",Shotgun,F,"1240k,ho"
VK354.SG,7416,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"892-1153 calCE (1035±45 BP, LuSNo-10540)",939,62,815,1063,939,"892-1153 calCE (1035±45 BP, LuSNo-10540)",Shotgun,M,"1240k,ho"
VK355.SG,7417,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"706-987 calCE (1180±45 BP, LuSNo-10546)",1097,68,961,1233,1097,"706-987 calCE (1180±45 BP, LuSNo-10546)",Shotgun,M,"1240k,ho"
VK357.SG,7418,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"899-1168 calCE (1000±50 BP, LuSNo-10271)",887,62,763,1011,887,"899-1168 calCE (1000±50 BP, LuSNo-10271)",Shotgun,M,"1240k,ho"
VK358.SG,7419,Sweden_Viking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,"705-991 calCE (1175±50 BP, LuSNo-10567)",1092,72,948,1236,1092,"705-991 calCE (1175±50 BP, LuSNo-10567)",Shotgun,F,"1240k,ho"
VK359.SG,7420,Sweden_EarlyViking,Oland,Sweden,56.8792364,16.7212765,MargaryanWillerslevNature2020,,700-800 CE,1200,29,1142,1258,1200,700-800 CE,Shotgun,M,"1240k,ho"
