stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_evidence_class,chronology_precision_posture,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
capra_hircus:sample:prjeb90261:pgull-1256,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1256,LLD-0113,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row39,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Cueva de Villaverde,Fuerteventura,28.637196,-13.899854,28.637195999999999,-13.899853999999999,exact,6th - 12th centuries CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row39,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1295,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1295,LLD-0497,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row60,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row60,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1296,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1296,LLD-0498,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row61,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row61,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1299,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1299,LLD-0501,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row62,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row62,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1300,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1300,LLD-0502,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row59,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row59,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1301,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1301,LLD-0503,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row63,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row63,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1302,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1302,LLD-0504,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row64,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row64,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1304,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1304,LLD-0506,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row65,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row65,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1305,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1305,LLD-0507,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row66,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row66,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1307,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1307,LLD-0509,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row67,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row67,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1308,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1308,LLD-0510,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row68,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row68,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1309,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1309,LLD-0511,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row69,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row69,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1314,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1314,LLD-0516,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row70,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row70,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1315,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1315,LLD-0517,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row71,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row71,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1316,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1316,LLD-0518,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row72,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row72,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1317,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1317,LLD-0519,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row73,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row73,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1319,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1319,LLD-0534,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row74,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row74,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1404,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1404,LLD-0494,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row25,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,La Fortaleza,Gran Canaria,27.8812894086404,-15.5273143528428,27.881289408640399,-15.527314352842801,exact,7th - 8th centuries CE (SU8),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row25,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1664,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1664,LLD-0641,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row26,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Hospital de San Martin - Calle San Marcial,Gran Canaria,28.10131375,-15.4148534,28.101313749999999,-15.4148534,exact,17th - 18th centuries CE (R3; SU72),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row26,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1677,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1677,LLD-0647,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row27,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Hospital de San Martin - Calle San Marcial,Gran Canaria,28.10131375,-15.4148534,28.101313749999999,-15.4148534,exact,15th - 16th centuries CE (R3; SU84),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row27,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1688,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1688,LLD-0650,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row28,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Hospital de San Martin - Calle San Marcial,Gran Canaria,28.10131375,-15.4148534,28.101313749999999,-15.4148534,exact,15th - 16th centuries CE (R1; SU86),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row28,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1786,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1786,LLD-0893,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row21,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Cueva de Bencomo,Tenerife,28.4071,-16.5061,28.4071,-16.5061,exact,7th - 11th centuries CE (SU2),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row21,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1868,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1868,LLD-0785,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row75,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Lobos,Lobos,28.741962,-13.825055,28.741962000000001,-13.825055000000001,exact,1st century BCE - 3rd century CE (site),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row75,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1961,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1961,LLD-1061,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row31,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Aguadulce,Gran Canaria,27.963741,-15.381412,27.963740999999999,-15.381411999999999,exact,11th - 12th centuries CE (SUII),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row31,,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1962,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1962,LLD-1062,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row3,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Cueva de la Herradura,El Hierro,27.640201,-17.989809,27.640201000000001,-17.989809000000001,exact,3rd - 4th centuries CE (SU110),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row3,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1963,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1963,LLD-0955,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row58,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,Fiquinineo,Lanzarote,29.078038,-13.596783,29.078037999999999,-13.596783,exact,11th - 12th centuries (SU3),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row58,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
capra_hircus:sample:prjeb90261:pgull-1964,PRJEB90261,supplementary_table_sample_label_anchor,direct_table_extracted,final,,PGULL-1964,LLD-1063,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row8,site_curated,Capra hircus,goat,ENA,PRJEB90261,archive_reads,primary_paper_pinned,manual_curation_only,Paleogenomic evidence on the temporal continuity of indigenous goat exploitation in the Canary Islands,10.1016/j.isci.2025.113771,https://doi.org/10.1016/j.isci.2025.113771,,El Tendal,La Palma,28.787616,-17.765601,28.787616,-17.765601,exact,11th - 12th centuries CE (SU104),sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.isci.2025.113771/supplementary/1-s2.0-S2589004225020322-mmc3.xlsx,Table S2!row8,Sample-owned chronology text disagrees with the project-level chronology wording.,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
