source_run_id,build_id,acquisition_manifest_sha256,parent_admission_sha256,evidence_manifest_sha256,evidence_file_set_sha256,candidate_id,taxon_relation_id,taxon_id,source_order_id,source_order_name,source_family_id,source_family_name,source_genus_id,source_genus_name,source_species,source_author_id,source_author_name,source_ecocode_count,source_ecocodes_json,review_priority,review_status,current_classification_status,proposed_accepted_taxon_concept_id,proposed_accepted_taxon_name,proposed_accepted_rank,proposed_primary_group_id,proposed_primary_subgroup_id,proposed_role_ids,evidence_reference_ids,reviewer_id,decision_date,review_rationale,review_confidence,propagation_allowed
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:5,sead-taxon:5,5,3,Alismatales,3,Acoraceae,3,Acer,platanoides,2,L.,0,[],source_taxon_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:21,sead-taxon:21,21,3,Alismatales,9,Alismataceae,9,Sambucus,racemosa,2,L.,1,"[{""abbreviation"": ""8a"", ""ecocode_definition_id"": 190, ""ecocode_group_id"": 11, ""ecocode_id"": 23949, ""ecocode_system_id"": 4, ""group_name"": ""Clearcuttings, borders between grasslands and forests, and shrubland"", ""name"": ""Clear cuttings on moderately moist to dry, moderately nutrient rich to nutrient-rich soils"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:39,sead-taxon:39,39,10,Apiales,16,Apiaceae,16,Alisma,plantago-aquatica,2,L.,1,"[{""abbreviation"": ""4c"", ""ecocode_definition_id"": 192, ""ecocode_group_id"": 7, ""ecocode_id"": 24053, ""ecocode_system_id"": 4, ""group_name"": ""Fresh waters and freshwater shores"", ""name"": ""Nutrient-rich waterfronts and swamps"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:360,sead-taxon:360,360,15,Asterales,27,Asteraceae,121,Anthemis,tinctoria,2,L.,1,"[{""abbreviation"": ""1e"", ""ecocode_definition_id"": 173, ""ecocode_group_id"": 4, ""ecocode_id"": 23442, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Brushwoods on rarely trodden, nutrient-rich, non-humic and non-calcareus, dry soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:402,sead-taxon:402,402,15,Asterales,27,Asteraceae,128,Artemisia,vulgaris,2,L.,1,"[{""abbreviation"": ""1g"", ""ecocode_definition_id"": 197, ""ecocode_group_id"": 4, ""ecocode_id"": 24210, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Brushwoods on hardly trodden , nutrient-rich, humic , moderately dry soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:432,sead-taxon:432,432,15,Asterales,27,Asteraceae,131,Bidens,tripartita,2,L.,1,"[{""abbreviation"": ""2b"", ""ecocode_definition_id"": 177, ""ecocode_group_id"": 5, ""ecocode_id"": 23575, ""ecocode_system_id"": 4, ""group_name"": ""Disturbed sites or open, moist to wet, humus-poor soil"", ""name"": ""Open , nutrient-rich (especially nitrogen), wet soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:475,sead-taxon:475,475,15,Asterales,27,Asteraceae,141,Centaurea,jacea,2,L.,1,"[{""abbreviation"": ""5a"", ""ecocode_definition_id"": 163, ""ecocode_group_id"": 8, ""ecocode_id"": 23134, ""ecocode_system_id"": 4, ""group_name"": ""Fertilized grasslands on moderately nutrient rich to nutrient rich, moist to wet soil"", ""name"": ""Fertilized grasslands on moderately moist soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:528,sead-taxon:528,528,15,Asterales,27,Asteraceae,147,Cirsium,oleraceum,91,(L.) Scop.,1,"[{""abbreviation"": ""5b"", ""ecocode_definition_id"": 187, ""ecocode_group_id"": 8, ""ecocode_id"": 23864, ""ecocode_system_id"": 4, ""group_name"": ""Fertilized grasslands on moderately nutrient rich to nutrient rich, moist to wet soil"", ""name"": ""Moderately fertilized grasslands on wet ground"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:693,sead-taxon:693,693,15,Asterales,27,Asteraceae,194,Leontodon,autumnalis,2,L.,1,"[{""abbreviation"": ""2a"", ""ecocode_definition_id"": 178, ""ecocode_group_id"": 5, ""ecocode_id"": 23624, ""ecocode_system_id"": 4, ""group_name"": ""Disturbed sites or open, moist to wet, humus-poor soil"", ""name"": ""Nutrient-rich sites with changing water levels or otherwise fluctuating environmental conditions"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:706,sead-taxon:706,706,15,Asterales,27,Asteraceae,198,Leucanthemum,vulgare,3,Lam.,1,"[{""abbreviation"": ""5a"", ""ecocode_definition_id"": 163, ""ecocode_group_id"": 8, ""ecocode_id"": 23144, ""ecocode_system_id"": 4, ""group_name"": ""Fertilized grasslands on moderately nutrient rich to nutrient rich, moist to wet soil"", ""name"": ""Fertilized grasslands on moderately moist soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:850,sead-taxon:850,850,15,Asterales,27,Asteraceae,236,Sonchus,oleraceus,2,L.,1,"[{""abbreviation"": ""1a"", ""ecocode_definition_id"": 181, ""ecocode_group_id"": 4, ""ecocode_id"": 23713, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Arable fields on nutrient-rich, non-calcareous soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1097,sead-taxon:1097,1097,20,Brassicales,36,Brassicaceae,296,Barbarea,stricta,427,Andrz.,1,"[{""abbreviation"": ""4d"", ""ecocode_definition_id"": 161, ""ecocode_group_id"": 7, ""ecocode_id"": 23025, ""ecocode_system_id"": 4, ""group_name"": ""Fresh waters and freshwater shores"", ""name"": ""Wash-up belts, wet brushwoods and willow thickets accompanying river courses"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1120,sead-taxon:1120,1120,20,Brassicales,36,Brassicaceae,299,Brassica,rapa,2,L.,1,"[{""abbreviation"": ""1e"", ""ecocode_definition_id"": 173, ""ecocode_group_id"": 4, ""ecocode_id"": 23405, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Brushwoods on rarely trodden, nutrient-rich, non-humic and non-calcareus, dry soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1140,sead-taxon:1140,1140,20,Brassicales,36,Brassicaceae,303,Camelina,sativa,445,(L.) Crantz,1,"[{""abbreviation"": ""1a"", ""ecocode_definition_id"": 181, ""ecocode_group_id"": 4, ""ecocode_id"": 23662, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Arable fields on nutrient-rich, non-calcareous soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1141,sead-taxon:1141,1141,20,Brassicales,36,Brassicaceae,304,Capsella,bursa-pastoris,446,(L.) Medik.,1,"[{""abbreviation"": ""1d"", ""ecocode_definition_id"": 179, ""ecocode_group_id"": 4, ""ecocode_id"": 23626, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Frequently trodden sites on dry, nutrient-rich soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1222,sead-taxon:1222,1222,20,Brassicales,36,Brassicaceae,321,Erysimum,cheiranthoides,2,L.,1,"[{""abbreviation"": ""1a"", ""ecocode_definition_id"": 181, ""ecocode_group_id"": 4, ""ecocode_id"": 23663, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Arable fields on nutrient-rich, non-calcareous soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1224,sead-taxon:1224,1224,20,Brassicales,36,Brassicaceae,321,Erysimum,cheiranthoides ssp chieranthoides,,,0,[],source_taxon_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1301,sead-taxon:1301,1301,20,Brassicales,36,Brassicaceae,342,Rorippa,palustris,506,(L.) Besser,1,"[{""abbreviation"": ""2b"", ""ecocode_definition_id"": 177, ""ecocode_group_id"": 5, ""ecocode_id"": 23560, ""ecocode_system_id"": 4, ""group_name"": ""Disturbed sites or open, moist to wet, humus-poor soil"", ""name"": ""Open , nutrient-rich (especially nitrogen), wet soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1327,sead-taxon:1327,1327,20,Brassicales,36,Brassicaceae,347,Thlaspi,arvense,2,L.,1,"[{""abbreviation"": ""1a"", ""ecocode_definition_id"": 181, ""ecocode_group_id"": 4, ""ecocode_id"": 23665, ""ecocode_system_id"": 4, ""group_name"": ""Arable fields and dry brushwoods"", ""name"": ""Arable fields on nutrient-rich, non-calcareous soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1389,sead-taxon:1389,1389,22,Rosales,44,Cannabaceae,362,Humulus,lupulus,2,L.,1,"[{""abbreviation"": ""8d"", ""ecocode_definition_id"": 185, ""ecocode_group_id"": 11, ""ecocode_id"": 23786, ""ecocode_system_id"": 4, ""group_name"": ""Clearcuttings, borders between grasslands and forests, and shrubland"", ""name"": ""Shrublands on moderately moist to dry, nutrient-rich soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1432,sead-taxon:1432,1432,8,Caryophyllales,48,Caryophyllaceae,371,Cerastium,arvense,2,L.,1,"[{""abbreviation"": ""6b"", ""ecocode_definition_id"": 191, ""ecocode_group_id"": 9, ""ecocode_id"": 23966, ""ecocode_system_id"": 4, ""group_name"": ""Dry grasslands and walls"", ""name"": ""Grasslands on dry, moderately nutrient-rich to nutrient-rich, non-calcareus to moderately calcareous slightly acidic to slightly alkaline soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1468,sead-taxon:1468,1468,8,Caryophyllales,48,Caryophyllaceae,373,Dianthus,delthoides,2,L.,0,[],source_taxon_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1505,sead-taxon:1505,1505,8,Caryophyllales,48,Caryophyllaceae,383,Moehringia,trinervia,575,(L.) Clairv.,1,"[{""abbreviation"": ""9b"", ""ecocode_definition_id"": 165, ""ecocode_group_id"": 12, ""ecocode_id"": 23164, ""ecocode_system_id"": 4, ""group_name"": ""Forests"", ""name"": ""Forests on mature, moderately nutrient-rich to nutrient-rich, moderately moist to dry soils"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1507,sead-taxon:1507,1507,8,Caryophyllales,48,Caryophyllaceae,385,Myosoton,aquaticum,96,(L.) Moench,0,[],source_taxon_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1536,sead-taxon:1536,1536,8,Caryophyllales,48,Caryophyllaceae,391,Silene,conica,2,L.,1,"[{""abbreviation"": ""6b"", ""ecocode_definition_id"": 191, ""ecocode_group_id"": 9, ""ecocode_id"": 23972, ""ecocode_system_id"": 4, ""group_name"": ""Dry grasslands and walls"", ""name"": ""Grasslands on dry, moderately nutrient-rich to nutrient-rich, non-calcareus to moderately calcareous slightly acidic to slightly alkaline soil"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1545,sead-taxon:1545,1545,8,Caryophyllales,48,Caryophyllaceae,391,Silene,dioica,575,(L.) Clairv.,1,"[{""abbreviation"": ""8b"", ""ecocode_definition_id"": 169, ""ecocode_group_id"": 11, ""ecocode_id"": 23302, ""ecocode_system_id"": 4, ""group_name"": ""Clearcuttings, borders between grasslands and forests, and shrubland"", ""name"": ""Borders between grasslands and forests on nutrient-rich (especially nitrogen), non-calcareous, humic, moderately moist soils"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
sead-full-evidence-39bfff6a-ce80714e,sha256:ce80714e4c9e9974b24913e5da50f49854670ed642879c1ca5076499e1d56725,6fc2428046d148f9ce6c158f982afbbbbaea39de2132850a4fb8f41acf8a4c14,168ad1efe6fa68cdb7789246a6cce16670377cdbacd14d1673beaab8ddd1ebd1,6bb368348e702ec5903fe50ec428b03182e1d78e8dbc9369d057593e950f861c,b83f418e560502e1ccfc186a790ca9ceee98d02bd8b164c14bcdb2ca66981454,sead-classification-candidate:1565,sead-taxon:1565,1565,8,Caryophyllales,48,Caryophyllaceae,391,Silene,nutans,2,L.,1,"[{""abbreviation"": ""8c"", ""ecocode_definition_id"": 188, ""ecocode_group_id"": 11, ""ecocode_id"": 23875, ""ecocode_system_id"": 4, ""group_name"": ""Clearcuttings, borders between grasslands and forests, and shrubland"", ""name"": ""Borders between grasslands and forests on calcareous, loamy , moderately moist to dry soils"", ""system_name"": ""Arnolds & van der Maarel (plants)""}]",plant_ecocode_candidate,pending_qualified_scientific_review,not_accepted,,,,,,null,[],,,,,False
