source,layer_key,layer_label,category,country,record_id,name,latitude,longitude,geometry_type,subtitle,description,source_url,record_count,time_start_bp,time_end_bp,time_mean_bp,time_label,temporal_semantics_json,popup_rows_json
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,897303:Helle Sø:56.462222:8.893056,Helle Sø,56.462222,8.893056,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,1,100,350,225,100-350 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""100-350 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 100, ""time_end_bp"": 350, ""time_mean_bp"": 225, ""duration_years"": 250, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Helle Sø"", ""provenance_excerpt"": """", ""original_labels"": [""100-350 BP""], ""normalized_labels"": [""100-350 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Denmark""], [""Reported country"", ""DK""], [""Source archive"", ""Anne Birgitte Nielsen""], [""Elevation"", ""2""], [""Site area (ha)"", ""6.1""], [""Time windows"", ""100-350 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:Helle,Helle Sø,56.462308,8.893071,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,150,150,150,150 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""150 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 150, ""time_end_bp"": 150, ""time_mean_bp"": 150, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:Helle"", ""provenance_excerpt"": """", ""original_labels"": [""150 BP""], ""normalized_labels"": [""150 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""Helle""], [""LCGRID_ID"", ""824""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""150""], [""Bottom BP"", ""150""], [""Elevation"", ""2""], [""Data owner or collector"", ""Anne Birgitte Nielsen""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Finland,897303:Hirvilampi:60.625000:24.250000,Hirvilampi,60.625000,24.250000,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,3,350,6200,3275,350-700 BP to 5700-6200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""350-700 BP to 5700-6200 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 350, ""time_end_bp"": 6200, ""time_mean_bp"": 3275, ""duration_years"": 5850, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Hirvilampi"", ""provenance_excerpt"": """", ""original_labels"": [""350-700 BP to 5700-6200 BP""], ""normalized_labels"": [""350-700 BP to 5700-6200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Finland""], [""Reported country"", ""FIN""], [""Source archive"", ""EPD""], [""Elevation"", ""114""], [""Site area (ha)"", ""2.00*""], [""Time windows"", ""350-700 BP, 2700-3200 BP, 5700-6200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Finland,900966:GC28:Hirvilampi,Hirvilampi,60.625000,24.250000,Point,Pollen site sequences used in LandClim reconstructions,LandClim I sequence metadata from the Marquer et al. REVEALS taxa workbook.,https://doi.org/10.1594/PANGAEA.900966,25,0,11700,5850,0-11700 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-11700 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 11700, ""time_mean_bp"": 5850, ""duration_years"": 11700, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/marquer_2017_reveals_taxa_grid_cells.xlsx"", ""provenance_locator"": ""Metadata:Hirvilampi"", ""provenance_excerpt"": """", ""original_labels"": [""0-11700 BP""], ""normalized_labels"": [""0-11700 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Marquer et al. 2019 REVEALS taxa grid cells""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.900966""], [""Country"", ""Finland""], [""Grid group"", ""GC28""], [""Site type"", ""Lake""], [""Elevation"", ""114""], [""Site area (ha)"", ""2""], [""Time windows"", ""25 windows across 0-11700 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Finland,937075:HIR,Hirvilampi,60.625000,24.250000,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,13,99,5640,2870,99-5640 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""99-5640 BP"", ""temporal_window_key"": ""late_holocene"", ""temporal_window_label"": ""Late Holocene (1001-3000 BP)"", ""time_start_bp"": 99, ""time_end_bp"": 5640, ""time_mean_bp"": 2870, ""duration_years"": 5541, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:HIR"", ""provenance_excerpt"": """", ""original_labels"": [""99-5640 BP""], ""normalized_labels"": [""99-5640 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Finland""], [""Reported country"", ""Finland""], [""Site type"", ""lake""], [""Sequence file"", ""HIR""], [""LCGRID_ID"", ""1040""], [""Pollen samples"", ""24""], [""Time windows"", ""13""], [""Top BP"", ""99""], [""Bottom BP"", ""5640""], [""Elevation"", ""114""], [""Data owner or collector"", ""EPD""], [""Access posture"", ""NR""], [""Chronology basis"", ""LANDCLIMI""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Norway,897303:Holebudalen:59.833333:7.000000,Holebudalen,59.833333,7.000000,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,5,0,6200,3100,0-100 BP to 5700-6200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-100 BP to 5700-6200 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 6200, ""time_mean_bp"": 3100, ""duration_years"": 6200, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Holebudalen"", ""provenance_excerpt"": """", ""original_labels"": [""0-100 BP to 5700-6200 BP""], ""normalized_labels"": [""0-100 BP to 5700-6200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Norway""], [""Site type"", ""Lake""], [""Reported country"", ""NOR""], [""Source archive"", ""Anne Bjune""], [""Elevation"", ""1144""], [""Site area (ha)"", ""2.50*""], [""Time windows"", ""0-100 BP, 100-350 BP, 350-700 BP, 2700-3200 BP, 5700-6200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Norway,937075:holebudalen,Holebudalen,59.833333,7.000000,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,23,-10,10684,5337,-10-10684 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""-10-10684 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": -10, ""time_end_bp"": 10684, ""time_mean_bp"": 5337, ""duration_years"": 10694, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:holebudalen"", ""provenance_excerpt"": """", ""original_labels"": [""-10-10684 BP""], ""normalized_labels"": [""-10-10684 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Norway""], [""Reported country"", ""Norway""], [""Site type"", ""lake""], [""Sequence file"", ""holebudalen""], [""LCGRID_ID"", ""972""], [""Pollen samples"", ""94""], [""Time windows"", ""23""], [""Top BP"", ""-10""], [""Bottom BP"", ""10684""], [""Elevation"", ""1144""], [""Data owner or collector"", ""Anne Bjune""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,897303:Holkåsen:56.800000:12.900000,Holkåsen,56.800000,12.900000,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,4,0,3200,1600,0-100 BP to 2700-3200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-100 BP to 2700-3200 BP"", ""temporal_window_key"": ""late_holocene"", ""temporal_window_label"": ""Late Holocene (1001-3000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 3200, ""time_mean_bp"": 1600, ""duration_years"": 3200, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Holkåsen"", ""provenance_excerpt"": """", ""original_labels"": [""0-100 BP to 2700-3200 BP""], ""normalized_labels"": [""0-100 BP to 2700-3200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Sweden""], [""Site type"", ""Bog""], [""Reported country"", ""SWE""], [""Source archive"", ""Matts Lindbladh""], [""Elevation"", ""140""], [""Site area (ha)"", ""0.05*""], [""Time windows"", ""0-100 BP, 100-350 BP, 350-700 BP, 2700-3200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,937075:HOLK,Holkåsen,56.800000,12.900000,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,9,-50,3441,1696,-50-3441 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""-50-3441 BP"", ""temporal_window_key"": ""late_holocene"", ""temporal_window_label"": ""Late Holocene (1001-3000 BP)"", ""time_start_bp"": -50, ""time_end_bp"": 3441, ""time_mean_bp"": 1696, ""duration_years"": 3491, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:HOLK"", ""provenance_excerpt"": """", ""original_labels"": [""-50-3441 BP""], ""normalized_labels"": [""-50-3441 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Sweden""], [""Reported country"", ""Sweden""], [""Site type"", ""bog""], [""Sequence file"", ""HOLK""], [""LCGRID_ID"", ""828""], [""Pollen samples"", ""40""], [""Time windows"", ""9""], [""Top BP"", ""-50""], [""Bottom BP"", ""3441""], [""Elevation"", ""232""], [""Data owner or collector"", ""Matts Lindbladh""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,897303:Holtjärnen:60.650000:14.916667,Holtjärnen,60.650000,14.916667,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,5,0,6200,3100,0-100 BP to 5700-6200 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-100 BP to 5700-6200 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 6200, ""time_mean_bp"": 3100, ""duration_years"": 6200, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Holtjärnen"", ""provenance_excerpt"": """", ""original_labels"": [""0-100 BP to 5700-6200 BP""], ""normalized_labels"": [""0-100 BP to 5700-6200 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Sweden""], [""Site type"", ""Lake""], [""Reported country"", ""SWE""], [""Source archive"", ""EPD""], [""Elevation"", ""232""], [""Site area (ha)"", ""1.00*""], [""Time windows"", ""0-100 BP, 100-350 BP, 350-700 BP, 2700-3200 BP, 5700-6200 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,900966:GC27:Holtjärnen,Holtjärnen,60.650000,14.916667,Point,Pollen site sequences used in LandClim reconstructions,LandClim I sequence metadata from the Marquer et al. REVEALS taxa workbook.,https://doi.org/10.1594/PANGAEA.900966,25,0,11700,5850,0-11700 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-11700 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 11700, ""time_mean_bp"": 5850, ""duration_years"": 11700, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/marquer_2017_reveals_taxa_grid_cells.xlsx"", ""provenance_locator"": ""Metadata:Holtjärnen"", ""provenance_excerpt"": """", ""original_labels"": [""0-11700 BP""], ""normalized_labels"": [""0-11700 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Marquer et al. 2019 REVEALS taxa grid cells""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.900966""], [""Country"", ""Sweden""], [""Grid group"", ""GC27""], [""Site type"", ""Lake""], [""Elevation"", ""232""], [""Site area (ha)"", ""1""], [""Time windows"", ""25 windows across 0-11700 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Sweden,937075:HOL,Holtjärnen,60.650000,14.916667,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,23,15,10502,5258,15-10502 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""15-10502 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 15, ""time_end_bp"": 10502, ""time_mean_bp"": 5258, ""duration_years"": 10487, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:HOL"", ""provenance_excerpt"": """", ""original_labels"": [""15-10502 BP""], ""normalized_labels"": [""15-10502 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Sweden""], [""Reported country"", ""Sweden""], [""Site type"", ""lake""], [""Sequence file"", ""HOL""], [""LCGRID_ID"", ""1030""], [""Pollen samples"", ""101""], [""Time windows"", ""23""], [""Top BP"", ""15""], [""Bottom BP"", ""10502""], [""Elevation"", ""100""], [""Data owner or collector"", ""EPD""], [""Access posture"", ""NR""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Norway,900966:GC36:Hopseidet,Hopseidet,70.833333,27.716667,Point,Pollen site sequences used in LandClim reconstructions,LandClim I sequence metadata from the Marquer et al. REVEALS taxa workbook.,https://doi.org/10.1594/PANGAEA.900966,25,0,11700,5850,0-11700 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""0-11700 BP"", ""temporal_window_key"": ""mid_holocene"", ""temporal_window_label"": ""Mid-Holocene (3001-6000 BP)"", ""time_start_bp"": 0, ""time_end_bp"": 11700, ""time_mean_bp"": 5850, ""duration_years"": 11700, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/marquer_2017_reveals_taxa_grid_cells.xlsx"", ""provenance_locator"": ""Metadata:Hopseidet"", ""provenance_excerpt"": """", ""original_labels"": [""0-11700 BP""], ""normalized_labels"": [""0-11700 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Marquer et al. 2019 REVEALS taxa grid cells""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.900966""], [""Country"", ""Norway""], [""Grid group"", ""GC36""], [""Site type"", ""Lake""], [""Elevation"", ""225""], [""Site area (ha)"", ""9""], [""Time windows"", ""25 windows across 0-11700 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,897303:Hostrup Sø:54.961944:9.433333,Hostrup Sø,54.961944,9.433333,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,1,100,350,225,100-350 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""100-350 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 100, ""time_end_bp"": 350, ""time_mean_bp"": 225, ""duration_years"": 250, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Hostrup Sø"", ""provenance_excerpt"": """", ""original_labels"": [""100-350 BP""], ""normalized_labels"": [""100-350 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Denmark""], [""Reported country"", ""DK""], [""Source archive"", ""Anne Birgitte Nielsen""], [""Elevation"", ""33""], [""Site area (ha)"", ""210""], [""Time windows"", ""100-350 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:Hostrup,Hostrup Sø,54.962163,9.433646,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,150,150,150,150 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""150 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 150, ""time_end_bp"": 150, ""time_mean_bp"": 150, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:Hostrup"", ""provenance_excerpt"": """", ""original_labels"": [""150 BP""], ""normalized_labels"": [""150 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""Hostrup""], [""LCGRID_ID"", ""725""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""150""], [""Bottom BP"", ""150""], [""Elevation"", ""33""], [""Data owner or collector"", ""Anne Birgitte Nielsen""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,897303:Huno Sø:54.984167:12.520833,Huno Sø,54.984167,12.520833,Point,Pollen site sequences used in LandClim reconstructions,LandClim I site metadata tied to REVEALS PFT and LCT grid outputs.,https://doi.org/10.1594/PANGAEA.897303,1,100,350,225,100-350 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""100-350 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 100, ""time_end_bp"": 350, ""time_mean_bp"": 225, ""duration_years"": 250, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_i_land_cover_types.xlsx"", ""provenance_locator"": ""SiteData:Huno Sø"", ""provenance_excerpt"": """", ""original_labels"": [""100-350 BP""], ""normalized_labels"": [""100-350 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Gaillard 2019 LandClim I REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.897303""], [""Country"", ""Denmark""], [""Reported country"", ""DK""], [""Source archive"", ""Anne Birgitte Nielsen""], [""Elevation"", ""89""], [""Site area (ha)"", ""5""], [""Time windows"", ""100-350 BP""]]"
LandClim,landclim-sites,LandClim pollen sites,Pollen sequence,Denmark,937075:Huno,Huno Sø,54.984265,12.520872,Point,Pollen site sequences used in LandClim reconstructions,LandClim II site metadata for REVEALS grid reconstruction inputs.,https://doi.org/10.1594/PANGAEA.937075,1,150,150,150,150 BP,"{""schema_version"": ""temporal-semantics.v1"", ""source_family"": ""landclim"", ""evidence_class"": ""pollen_site_sequence_coverage"", ""precision_posture"": ""site_sequence_interval"", ""comparability_posture"": ""numeric_interval"", ""summary_label"": ""150 BP"", ""temporal_window_key"": ""recent_historical"", ""temporal_window_label"": ""Recent and historical (0-1000 BP)"", ""time_start_bp"": 150, ""time_end_bp"": 150, ""time_mean_bp"": 150, ""duration_years"": 0, ""comparison_note"": ""This interval describes sequence coverage, not a single pollen observation or an event date."", ""provenance_path"": ""data/landclim/raw/landclim_ii_site_metadata.xlsx"", ""provenance_locator"": ""LANDCLIMII metadata file:Huno"", ""provenance_excerpt"": """", ""original_labels"": [""150 BP""], ""normalized_labels"": [""150 BP""], ""uncertainty_notes"": []}","[[""Dataset"", ""Fyfe et al. 2021 LandClim II REVEALS grids""], [""DOI"", ""https://doi.org/10.1594/PANGAEA.937075""], [""Country"", ""Denmark""], [""Reported country"", ""Denmark""], [""Site type"", ""lake""], [""Sequence file"", ""Huno""], [""LCGRID_ID"", ""728""], [""Pollen samples"", ""1""], [""Time windows"", ""1""], [""Top BP"", ""150""], [""Bottom BP"", ""150""], [""Elevation"", ""89""], [""Data owner or collector"", ""Anne Birgitte Nielsen""], [""Access posture"", ""R""], [""Chronology basis"", ""Authors chronology""], [""LandClim project"", ""LandClimI""]]"
