genetic_id,master_id,group_id,locality,political_entity,latitude,longitude,publication,year_first_published,full_date,date_mean_bp,date_stddev_bp,time_start_bp,time_end_bp,time_mean_bp,time_label,data_type,molecular_sex,datasets
CGG_2_105610.SG,117623,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,"1870-1641 calBCE (3706±114 BP, TRa-21967)",4065,165,3735,4395,4065,"1870-1641 calBCE (3706±114 BP, TRa-21967)",Shotgun,M,"1240k,ho"
CGG_2_105612.SG,117625,Norway_Sund_LN,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,"1880-1745 calBCE (3762±68 BP, UCIAMS-275208)",4136,111,3914,4358,4136,"1880-1745 calBCE (3762±68 BP, UCIAMS-275208)",Shotgun,M,"1240k,ho"
CGG_2_105617.SG,117627,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,1400-1100 calBCE (3200±150 BP),3416,193,3030,3802,3416,1400-1100 calBCE (3200±150 BP),Shotgun,M,"1240k,ho"
CGG_2_105622.SG,117629,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,"1877-1692 calBCE (3734±92 BP, TRa-21973)",4101,137,3827,4375,4101,"1877-1692 calBCE (3734±92 BP, TRa-21973)",Shotgun,M,"1240k,ho"
CGG_2_105623.SG,117631,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,"2010-1829 calBCE (3870±90 BP, TRa-21969)",4282,131,4020,4544,4282,"2010-1829 calBCE (3870±90 BP, TRa-21969)",Shotgun,M,"1240k,ho"
CGG_2_105626.SG,117633,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,1400-1100 calBCE (3200±150 BP),3416,193,3030,3802,3416,1400-1100 calBCE (3200±150 BP),Shotgun,M,"1240k,ho"
CGG_2_105628.SG,117635,Norway_Sund_LN,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,"1888-1750 calBCE (3769±69 BP, UCIAMS-275209)",4147,113,3921,4373,4147,"1888-1750 calBCE (3769±69 BP, UCIAMS-275209)",Shotgun,M,"1240k,ho"
CGG_2_105629.SG,117637,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,1400-1100 calBCE (3200±150 BP),3416,193,3030,3802,3416,1400-1100 calBCE (3200±150 BP),Shotgun,M,"1240k,ho"
CGG_2_105631.SG,117639,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,1400-1100 calBCE (3200±150 BP),3416,193,3030,3802,3416,1400-1100 calBCE (3200±150 BP),Shotgun,M,"1240k,ho"
CGG_2_105632.SG,117641,Norway_Sund_EBA,Sund (Central Norway/ Trøndelag),Norway,63.8604,11.307,McCollWillerslevBioRxiv2025,,1400-1100 calBCE (3200±150 BP),3416,193,3030,3802,3416,1400-1100 calBCE (3200±150 BP),Shotgun,M,"1240k,ho"
VK526.SG,7577,Norway_Viking,"Sørherøy (Prestegården, 4/1) (Nordland, Herøy)",Norway,65.97,12.27,MargaryanWillerslevNature2020,,800-900 CE,1100,29,1042,1158,1100,800-900 CE,Shotgun,F,"1240k,ho"
CGG_2_105600.SG,117611,Norway_Toldnes_EBA,Toldnes (Central Norway/ Trøndelag),Norway,63.9758,11.3946,McCollWillerslevBioRxiv2025,,1300-1100 calBCE (3150±100 BP),3349,124,3101,3597,3349,1300-1100 calBCE (3150±100 BP),Shotgun,M,"1240k,ho"
CGG_2_105601.SG,117613,Norway_Toldnes_EBA,Toldnes (Central Norway/ Trøndelag),Norway,63.9758,11.3946,McCollWillerslevBioRxiv2025,,"129-234 calCE (1768±52 BP, UCIAMS-286998)",1655,61,1533,1777,1655,"129-234 calCE (1768±52 BP, UCIAMS-286998)",Shotgun,F,"1240k,ho"
CGG_2_105602.SG,117615,Norway_Toldnes_EBA,Toldnes (Central Norway/ Trøndelag),Norway,63.9758,11.3946,McCollWillerslevBioRxiv2025,,"1441-1007 calBCE (3174±217 BP, TUa-2471)",3390,276,2838,3942,3390,"1441-1007 calBCE (3174±217 BP, TUa-2471)",Shotgun,M,"1240k,ho"
CGG_2_107021.SG,118037,Norway_TomeideNesnaM_LateRoman,"Tomeide, Nesna M (Northern Norway/ Nordland)",Norway,66.262731,12.724308,McCollWillerslevBioRxiv2025,,300-400 calCE (1600±50 BP),1473,56,1361,1585,1473,300-400 calCE (1600±50 BP),Shotgun,M,"1240k,ho"
CGG_2_107022.SG,118039,Norway_TomeideNesnaM_Roman,"Tomeide, Nesna M (Northern Norway/ Nordland)",Norway,66.262731,12.724308,McCollWillerslevBioRxiv2025,,"129-234 calCE (1768±52 BP, UCIAMS-282870)",1655,61,1533,1777,1655,"129-234 calCE (1768±52 BP, UCIAMS-282870)",Shotgun,M,"1240k,ho"
CGG_2_107023.SG,118041,Norway_TomeideNesnaM_IA_LateGermanic,"Tomeide, Nesna M (Northern Norway/ Nordland)",Norway,66.262731,12.724308,McCollWillerslevBioRxiv2025,,"599-652 calCE (1324±26 BP, UCIAMS-282668)",1240,41,1158,1322,1240,"599-652 calCE (1324±26 BP, UCIAMS-282668)",Shotgun,M,"1240k,ho"
VK524.SG,7575,Norway_Viking,"Tommeidet (98/22) (Nordland, Nesna)",Norway,66.26,12.73,MargaryanWillerslevNature2020,,900-1000 CE,1000,29,942,1058,1000,900-1000 CE,Shotgun,M,"1240k,ho"
VK528.SG,7579,Norway_Viking,"Trygstad i Bø (188/10) (Troms, Tromsø, Tussøy)",Norway,69.47,18,MargaryanWillerslevNature2020,,700-900 CE,1150,58,1034,1266,1150,700-900 CE,Shotgun,M,"1240k,ho"
VK531.SG,7582,Norway_LN_BA,"Trygstad i Bø (188/10) (Troms, Tromsø, Tussøy)",Norway,69.47,18,MargaryanWillerslevNature2020,,"2559-2290 calBCE (3918±36 BP, UBA-36964)",4347,61,4225,4469,4347,"2559-2290 calBCE (3918±36 BP, UBA-36964)",Shotgun,M,"1240k,ho"
VK520.SG,7571,Norway_Viking,"Tussøy, (188/1) (Troms, Tromsø)",Norway,69.47,18,MargaryanWillerslevNature2020,,900-1000 CE,1000,29,942,1058,1000,900-1000 CE,Shotgun,F,"1240k,ho"
CGG_2_107002.SG,118001,Norway_Tyrifjorden_PreImperialRoman,Tyrifjorden (Southern Norway/ Buskerud),Norway,60.05727068,10.22125778,McCollWillerslevBioRxiv2025,,500 calBCE-200 calCE (2100±350 BP),2127,414,1299,2955,2127,500 calBCE-200 calCE (2100±350 BP),Shotgun,F,"1240k,ho"
CGG_2_107003.SG,118003,Norway_Tyrifjorden_Roman,Tyrifjorden (Southern Norway/ Buskerud),Norway,60.05727068,10.22125778,McCollWillerslevBioRxiv2025,,"9-124 calCE (1884±58 BP, UCIAMS-282666)",1799,72,1655,1943,1799,"9-124 calCE (1884±58 BP, UCIAMS-282666)",Shotgun,F,"1240k,ho"
CGG_2_107031.SG,118057,Norway_ValstadVerdalM_LateRoman,"Valstad, Verdal M (Central Norway/ Trøndelag)",Norway,63.769191,11.521827,McCollWillerslevBioRxiv2025,,250-320 calCE (1665±35 BP),1556,62,1432,1680,1556,250-320 calCE (1665±35 BP),Shotgun,F,"1240k,ho"
CGG_2_105650.SG,117663,Norway_Verket_LN,Verket (Southern Norway/ Viken),Norway,59.613974,10.418527,McCollWillerslevBioRxiv2025,,"1950-1770 calBCE (3810±90 BP, unknown)",4206,133,3940,4472,4206,"1950-1770 calBCE (3810±90 BP, unknown)",Shotgun,M,"1240k,ho"
CGG_2_107039.SG,118073,Norway_VikKlepp_IA_LateGermanic,"Vik, Klepp (Western Norway/ Rogaland)",Norway,58.712198,5.525827,McCollWillerslevBioRxiv2025,,600-800 calCE (1250±100 BP),1155,99,957,1353,1155,600-800 calCE (1250±100 BP),Shotgun,M,"1240k,ho"
CGG_2_107040.SG,118075,Norway_VikKlepp_IA_LateGermanic,"Vik, Klepp (Western Norway/ Rogaland)",Norway,58.712198,5.525827,McCollWillerslevBioRxiv2025,,600-800 calCE (1250±100 BP),1155,99,957,1353,1155,600-800 calCE (1250±100 BP),Shotgun,M,"1240k,ho"
CGG_2_107041.SG,118077,Norway_VikKlepp_IA_LateGermanic,"Vik, Klepp (Western Norway/ Rogaland)",Norway,58.712198,5.525827,McCollWillerslevBioRxiv2025,,"675-774 calCE (1226±50 BP, UCIAMS-289261)",1152,70,1012,1292,1152,"675-774 calCE (1226±50 BP, UCIAMS-289261)",Shotgun,M,"1240k,ho"
CGG_2_107025.SG,118045,Norway_VikOrlandetMT2812611_IA_EarlyGermanic,"Vik, Orlandet M, T28126: 11 (Central Norway/ Trøndelag)",Norway,63.699306,9.64023,McCollWillerslevBioRxiv2025,,"248-377 calCE (1638±64 BP, direct)",1518,81,1356,1680,1518,"248-377 calCE (1638±64 BP, direct)",Shotgun,F,"1240k,ho"
VK514.SG,7564,Norway_Viking,"Vikran Nordre (71/2) (Nordland, Steigen)",Norway,67.91,15.13,MargaryanWillerslevNature2020,,500-1000 CE,1200,144,912,1488,1200,500-1000 CE,Shotgun,M,"1240k,ho"
CGG_2_107016.SG,118029,Norway_YtreKvaroyLuroy_IA_LateGermanic,"Ytre Kvaroy, Lurøy (Northern Norway/ Nordland)",Norway,66.49002,12.934392,McCollWillerslevBioRxiv2025,,550-750 calCE (1300±100 BP),1196,99,998,1394,1196,550-750 calCE (1300±100 BP),Shotgun,M,"1240k,ho"
VK388.SG,7443,Norway_Viking,"Ytterstad (17/-) (Nordland, Lødingen)",Norway,68.34,15.66,MargaryanWillerslevNature2020,,700-1600 CE,800,260,280,1320,800,700-1600 CE,Shotgun,M,"1240k,ho"
VK516.SG,7566,Norway_Viking,"Østråt (Austrått) (82/91) (Sør-Trøndelag, Ørlandet)",Norway,63.7,9.75,MargaryanWillerslevNature2020,,900-1000 CE,1000,29,942,1058,1000,900-1000 CE,Shotgun,M,"1240k,ho"
